"K","a_pun","a_rew","deviance","omega_f","omega_p","theta"
0.252944670855491,0.28297492030226,0.615161417665052,63.0464528487735,-2.44338850223408,7.98746957988883,1
0.303427418104108,0.0306257019713433,0.736257274814552,67.9083743307377,-2.69334259276897,6.34430134547766,1
0.141299894891526,0.0118555767094671,0.895160157824474,62.5178495611323,-2.73687887418753,6.6215332602092,1
0.106918134336828,0.0721569199243519,0.886754425454405,62.0267587897693,0.191601489779606,5.02782297404778,1
0.167133654916762,0.01560547020903,0.613286573485709,64.9916863406047,0.414777187527016,6.61750900661866,1
0.0467145748669013,0.0281941100936896,0.497010651067649,55.8192540349882,-0.585267816184279,8.31043346956587,1
0.0713847444720162,0.0221787499660661,0.848711261706494,56.3366924263797,-0.173192589007689,7.7325760222403,1
0.0731886683654714,0.0615959862504943,0.0514846205908494,62.232227450624,-0.0288623958257426,9.35659576934514,1
0.0371462648234234,0.0233654280719872,0.698620454645298,57.7294527998679,-0.0639935115160513,7.14002000631904,1
0.0447850033689428,0.0098360831791476,0.610315801885225,55.7342549457998,-0.267019050967894,7.49605039176161,1
0.10675973949442,0.000423942692836567,0.643999487460907,57.6697562015269,-0.0499063191810976,5.46750604090782,1
0.122292685777349,0.0337326282401483,0.867357147935594,62.5709916412702,0.632257205544486,4.39457106605147,1
0.14342011652083,0.010826809856796,0.470105899669083,59.8320778260617,-0.0079697644638711,5.11822532794582,1
0.104385997116154,0.0564350444112349,0.90343166548283,62.2279285375057,0.359397981082931,4.71183718889856,1
0.0639524657859419,0.0681602865569498,0.843956407431642,62.4108875854634,0.710162499720301,5.4577236514566,1
0.105128378437973,0.0913643323946675,0.81958446301964,64.3370011120697,0.553621843153096,5.43631097437102,1
0.0689767259199086,0.0184773420775966,0.365380523864112,60.3450607929446,1.71604424073306,5.02283509635416,1
0.0404395211162308,0.0251550870223169,0.596217258841534,62.8953408028061,0.817210090124499,4.84792790386363,1
0.05827872199609,0.0420875021845954,0.402895813557216,61.2495348069289,0.268446387313821,5.29800258776522,1
0.0707714615633472,0.070204727675077,0.730634699415023,59.2232797652517,-0.257481359207796,5.92768793815205,1
0.0880853639000731,0.0584417875201379,0.683441047292728,56.9597420085256,-0.594083855628868,7.16502655989561,1
0.0818647958691452,0.0502443165110985,0.709388742313575,56.3370963531511,-1.38949926683283,6.78566988781771,1
0.120756341457625,0.073172477448996,0.740631253587458,57.1271283271514,-1.84521841832252,8.80514835508942,1
0.145012576370248,0.0996289159087019,0.830068562099665,65.644808490477,-1.93836367260545,5.32503287992838,1
0.159378921129235,0.106900386739671,0.549718323736437,58.2320639414666,-1.83769393219597,6.85538049149184,1
0.155090236556894,0.148440720994952,0.87976324706669,58.2409062289994,-1.3077174479042,6.8430614552006,1
0.0553110799496885,0.0204168295240886,0.850454331485025,55.4107374799897,-0.615111871351756,7.21229638883679,1
0.0512481351187163,0.025422575130321,0.656538084026735,54.9744086067085,-0.851534295361089,8.80019128485831,1
0.0358435427893673,0.0171456972315706,0.159036884913024,57.4591364204883,-1.70547519899551,9.24112825958557,1
0.0259243907796019,0.00759080719295213,0.0575524539237893,57.7721245768719,-0.552341490176277,10.6135136992729,1
0.0301539808080621,0.0506943091416903,0.528231171689197,58.2788809791741,-0.83249812536484,9.52163199449199,1
0.0742346233817874,0.065990210415364,0.609027509798005,54.9479215364136,-2.23574016585957,9.36751574757157,1
0.0608403937892325,0.0685696855633115,0.385599432734182,57.810884955639,-1.87307610947666,7.32755519018144,1
0.0993645053721735,0.185016492742913,0.284604456401754,62.172351908484,-2.03669050162084,6.05261575459601,1
0.0989764976628708,0.0788368721252407,0.325004313909793,57.7294431235769,-2.59569787729868,9.74435153173605,1
0.0587823025295016,0.13880560704124,0.293253327144262,55.7250857755701,-2.05182122500241,9.2307761232147,1
0.049357421301287,0.102596757175462,0.817815141824665,57.6589534835346,-0.761265961250876,7.86924270933589,1
0.0534213619611942,0.118828693905641,0.915541431030761,56.1348303063277,-1.04142240900278,8.84574779268661,1
0.0643664217683246,0.120758776933979,0.37746937014083,57.2867071039896,-2.2716137498466,7.83760760411173,1
0.1143013981031,0.0798897470073141,0.491400530569294,57.4850674331811,-1.33891047755954,6.64608466224433,1
0.181108140209211,0.0831824104337395,0.857971770337323,61.0320138697955,-2.75914921710451,6.65848535065154,1
0.136927722307247,0.22163131612069,0.234280253354023,65.8780352329294,-0.715173449250966,7.48061620685126,1
0.0687683508206829,0.149905155544025,0.475267694826078,63.6271166559118,-0.367071903420901,6.37967466806562,1
0.105122437018504,0.107560546337794,0.90444478397032,59.9369740139905,-0.719001079166924,5.61574325562877,1
0.079249192154511,0.132740860652723,0.769547500854718,60.1578477092986,-0.506243844252717,6.28961799578904,1
0.116691223977218,0.0476718560318221,0.696304066477578,58.8268713049308,-0.351777684524944,5.78607141324042,1
0.13524525946878,0.108068609461252,0.662185391143352,63.9731131559331,-0.0355178752432537,6.94776106016108,1
0.138337776044008,0.0709199382470448,0.362727274220381,59.1897953992133,-1.2383775144492,6.5681330154432,1
0.128627935293161,0.0906512745350256,0.60236477934644,56.9581776692471,-1.87396666810587,6.85182692957769,1
0.132054459098678,0.0638332670601415,0.395012499569524,59.3704630538921,-1.50504482529378,6.0085935703859,1
0.159457169755382,0.0626137255760663,0.953093825436284,57.5930586420456,-1.45833708822055,7.23483051616907,1
0.183941938180853,0.029299860131477,0.903104798430279,60.5442630394873,-1.58047273173715,7.91395418614029,1
0.172082599382421,0.122266690172882,0.814014007489105,60.4143198337152,-1.7086714911499,8.65580753703504,1
0.138586014497853,0.131719384894718,0.968423203687218,56.9280710677585,-2.24934980846711,8.39719343571055,1
0.138389794349106,0.143903927560748,0.583300969622588,57.4827566118132,-2.15209127404811,7.07042298855395,1
0.159101147485639,0.14471886211259,0.62906000617366,58.0676748900791,-1.74958211889667,7.26090144216296,1
0.136561515116099,0.0403499178303829,0.409482438434601,61.0551114716286,-2.12217110827339,9.00240204462203,1
0.143320747925145,0.185702331495684,0.490786624682107,61.5425376499221,-2.41072083445606,6.37252545863271,1
0.0974088466155379,0.0460771132011497,0.258143785768984,57.3255880993508,-2.61506441992957,7.22092834113263,1
0.0995932975411843,0.0559003599832218,0.527560796451255,58.7903520592003,-0.604764247258564,7.86834254757535,1
0.0918090968581524,0.030601245543687,0.809246869183923,55.845233497312,-2.09754560334676,7.88284795721228,1
