"K","a_pun","a_rew","deviance","omega_f","omega_p","theta"
0.207835886479161,0.236509056448544,0.889837546012085,88.3953260768775,-0.146507932382316,5.55826354622795,1
0.176643873286735,0.13772060801197,0.885246648765453,90.3578241288999,-0.354500696772506,4.15948467222479,1
0.124920327346265,0.14376609408327,0.544321332609047,90.4438688399466,-0.18416280210465,4.83331540618224,1
0.085937663479611,0.157667809327611,0.48561624925459,92.7310643725697,0.762145090353621,5.84471648852038,1
0.0741403002342446,0.0921995931612637,0.585059047056042,87.9705938311259,0.433212157895523,5.55123998554376,1
0.0690807733843688,0.144909054663124,0.678298712052962,87.6027528276209,0.0921671780023906,5.11756472928178,1
0.078932663696484,0.176130016551374,0.85849792719843,84.866411208226,0.852594226889177,5.14373377035927,1
0.0943398117167794,0.2206043953113,0.87203876629853,85.1573686660983,0.196132007678424,5.03370163144636,1
0.098703654190107,0.0947817380564518,0.91933244893981,86.4682024895008,-0.157863163662667,5.37727850702363,1
0.0987830145550372,0.217332539642104,0.891753314830093,85.2768011021774,-0.133110525939905,5.97321898461857,1
0.0763203654314133,0.0372719364181154,0.969357229772312,88.5146775163137,0.378312695687923,5.971386183855,1
0.076809699744513,0.19949888339352,0.977575250239777,83.1093551528171,0.207947329933722,5.81346777866655,1
0.0603596131642167,0.163383684517869,0.900117836660929,83.2786265186073,0.778654405063001,5.00230944071214,1
0.101397964050594,0.184863109206393,0.991372367456527,85.6957171059906,-0.583820983027801,5.77170862176812,1
0.217864615902382,0.184403579365494,0.801917597505939,89.2277388110716,-0.454154188567815,5.67687254511341,1
0.0487684723745291,0.0627315621218933,0.802777928987842,89.0054683616992,-0.533277199133711,7.86821585505549,1
0.0616728953340712,0.296111241519766,0.859290993813463,89.2386057598952,-0.691546787455379,6.59206767164822,1
0.139919684964066,0.317820069743981,0.912248767614633,87.5529834263494,0.162045268823125,5.24193922483821,1
0.0774183726585471,0.153444454782721,0.965022898406605,84.890408460337,0.81815085872877,6.03240657326547,1
