"K","a_pun","a_rew","deviance","omega_f","omega_p","theta"
0.043556067837725,0.0381895078174513,0.805209794061235,208.168401906028,-0.511380037927988,5.49090108959036,1
0.018396209126581,0.0944774783965,0.949844681181791,205.171092675215,0.528059219157678,4.0648449554683,1
0.0110170135601796,0.114375189481729,0.902261622818706,209.549619155669,0.415237744938501,4.0938457258375,1
0.00760600741518527,0.103662857157176,0.788225164048584,213.99921399472,1.49902797675677,2.74239209371713,1
0.0269131721882767,0.100213665178041,0.434442496182186,211.629672532714,1.00974096435923,2.19843244256488,1
0.0267480216816924,0.0647494108055038,0.744436030562733,209.382018792463,1.35746827302668,2.79573299694652,1
0.038327408026476,0.0468297691656663,0.75530011021013,208.700476067417,0.469807264277442,2.4116763289284,1
0.0341556312968654,0.0480686302127963,0.748826866102748,207.048031447481,0.506817777797104,3.95502621826278,1
0.0367978566823025,0.136801034797075,0.615864439042152,209.346001582909,-0.763466867459765,6.4470126199069,1
0.0308180813911632,0.188044880738255,0.97459251821142,208.438503777582,-0.94452902570851,6.5613842585172,1
0.0385958680470629,0.182690867878904,0.945850293340392,208.863551540142,-1.00517357611433,5.6233546185053,1
0.030969220385701,0.014229473603306,0.950113973300057,209.496375267198,-0.366432281228104,4.38463856590306,1
0.028176884908116,0.175153446120299,0.989143857890585,208.452000785109,-0.460737736384755,4.19474574770009,1
0.0670204227787274,0.168101617207338,0.928950231290218,207.605924368997,-0.215362861442403,3.52978444671059,1
0.020743113569608,0.0885467005223613,0.981285847656835,207.85928228222,0.086232671604512,3.31693706219629,1
0.0814218679122765,0.112930530024777,0.932091730410406,208.408255225899,-0.806686510394646,2.94643667943221,1
0.0847175627721494,0.120656079853685,0.893291816869418,206.342880847234,-0.209828091077929,2.94692253741593,1
0.0598730812793956,0.137229156256896,0.791326152794853,207.666339446715,-0.289445678241543,4.25245588263622,1
0.0582891330515849,0.204498612139112,0.889965866474116,209.671738291532,-0.521384333263238,4.0331674181092,1
0.0685730178717732,0.0869968051148214,0.966784501913452,206.548606329976,-0.824574256890594,3.43476374470937,1
0.111217725356413,0.0706902925176462,0.347385031339752,212.496091687558,-0.269534516621771,3.0674347077257,1
0.12440910931903,0.0667476296825632,0.980779741770511,208.674374024366,-0.72155443963234,2.94387711334076,1
0.0551327841652787,0.153152951247543,0.732527219728473,208.259981518508,-0.233080664229227,3.59059648030428,1
