"K","a_pun","a_rew","deviance","omega_f","omega_p","theta"
0.0383956256258336,0.00623206660276982,0.100677290409264,328.010559492887,-0.188948440624697,4.61611603032655,1
0.0302600418501507,0.0350561853348975,0.0305469399441516,329.932873982566,-0.555818436389794,5.72547832281592,1
0.0344496808340227,0.0791939116588952,0.173364939474972,332.515287870067,-0.572720246866528,4.18660899768755,1
0.0481991089833912,0.00183157357388822,0.227492864600963,330.191885044455,-0.593100217764041,4.07264067131224,1
0.05458269795699,0.050804940376791,0.264437157883928,330.602760802637,-0.234338996804861,3.39921102804262,1
0.0495295620788559,0.0699767448558839,0.334422471872382,332.512172202206,-0.53567365803452,5.42838009484853,1
0.0531491494607731,0.0682428697034809,0.70954398771395,333.226074412753,-0.327142471093368,5.24751565370753,1
0.0337574484313035,0.0517908650220605,0.14681355251247,328.190270775082,-0.314665880791061,5.18543909243857,1
0.0304267705441192,0.077574103378419,0.211087267482774,330.596558822368,-0.719588056187898,5.94577464491639,1
0.0337191987433508,0.0688595321004928,0.243853350107188,329.088516818941,-0.345603980256307,5.09978724466812,1
0.0332695284971591,0.115045490418848,0.295320536020437,335.135028550979,0.0564266730732457,3.6605940738048,1
0.0375453358011474,0.0338348187413911,0.414578135785225,330.351153415628,0.351408491120519,4.28818801637198,1
0.0307407644861994,0.0526046089732954,0.674335352261808,331.639824502567,0.250615981018764,5.71458334077982,1
0.0294442113851784,0.0704453937759164,0.811609562816566,331.985325614709,-0.41289304309851,5.55837689879659,1
0.0291687711218622,0.0618790547373434,0.919021961110998,333.348122167144,0.25766031751822,4.2491175071146,1
0.0163879431698087,0.0871551689365316,0.939093830660152,338.387467059038,0.847251551444322,5.83754565871616,1
0.0176785547635871,0.121661715691724,0.922257205692251,342.09437046984,0.636661690973685,3.93970864964019,1
0.0506629854316668,0.107783204902615,0.671586836808038,332.969484210347,0.18186524337481,3.7696252998985,1
0.0334498888241715,0.0500347831356514,0.393341219073077,331.731091873764,0.727118002021258,3.4233049432515,1
0.0350564233408806,0.0599600849042513,0.441991449831507,330.056462586541,0.222938226700632,4.07264509490311,1
0.0409527356416012,0.0197438886251839,0.245583941218161,330.436548640909,0.369699436305157,3.68839814945907,1
0.037110893064187,0.0587464540666169,0.270507821208517,330.031914957424,0.32953664371468,4.06901372231899,1
0.0382823548610582,0.0657110167667238,0.635145274518885,333.122132604346,0.684859961807182,3.86447041336375,1
0.0316705414189387,0.0803091095572651,0.15324023986724,332.981945319268,0.159607798756052,4.5162221010353,1
