"K","a_pun","a_rew","deviance","omega_f","omega_p","theta"
0.0610958804943512,0.0753861782927765,0.586162166381601,328.853662804866,-0.00702337301694681,3.31564546420834,1
0.0495666130728647,0.141341135572814,0.694726133675513,330.087237850953,0.200836300261299,3.30919936515317,1
0.0609532836095844,0.131390437948789,0.626197266689795,328.976460204622,-0.327879268620236,3.76167324502311,1
0.0739261105641267,0.130557453412919,0.849516970156195,330.113448056888,-0.513805051154872,3.60021668733099,1
0.0778808188708784,0.107870569497224,0.981087371410805,330.13380203928,-0.294263694622969,4.10385483382704,1
0.0394832732367368,0.0676288388730456,0.91505505122188,329.476965289205,0.336274071956324,3.99679229790125,1
0.0389030463211319,0.130013249274359,0.585138438947812,328.523870475243,-0.248190831463123,4.23886485361759,1
0.0448121505141362,0.13742204609572,0.926918631637846,329.064771653668,0.0678557279433762,3.52043523916235,1
0.0561933406712021,0.108799224832503,0.863480447574165,327.902693522518,-0.241326140290465,3.81982387269645,1
0.0494651088082369,0.114519956639958,0.777033220746001,328.147173090806,-0.0671938390701843,3.65686208006607,1
0.0414072073279085,0.224630415980327,0.808310313122107,331.225295182435,-0.0214247422634711,3.80516833589295,1
0.0448058296765865,0.145698802113898,0.867607344942438,331.803053024411,-0.467412737452083,3.75903950859116,1
0.0877040576176704,0.2031005536677,0.923424751168208,331.879927238766,-0.338328984525387,3.85921312606074,1
0.0811584802564884,0.172195045718095,0.729239516285868,333.635084127117,-0.215791035944777,2.79993479354411,1
0.0824831482544954,0.145070260200878,0.72909905335127,331.513054927465,-0.388449419473963,3.25315156423121,1
0.0541611282682192,0.134976559586359,0.791461645264824,332.346896583872,0.427450764375995,3.21792800877028,1
0.0373109505426389,0.260513411098089,0.475735077714619,338.7865040495,-0.0546195941581455,3.35186823164675,1
0.0602409962961464,0.220063905486326,0.910647779388279,331.563069599193,-0.371099314776458,3.3525564620158,1
0.0731634990839228,0.123786816356633,0.85115462535764,329.160050066197,-0.33716641108544,3.65488118942682,1
0.050285312823617,0.0476740332944113,0.432692987396417,328.161752179468,-0.0523829210914046,3.68501523927687,1
0.0515355778566868,0.0432817627249763,0.191706107531399,332.651980692816,0.069100450939111,5.13252091594358,1
0.0324907593976368,0.0625492289499857,0.292922158588262,334.074021377925,-0.484816592831014,3.92426671735673,1
0.0350708850034219,0.040796320308309,0.156317276750797,329.53292344701,0.451757971508004,4.00453361993439,1
0.0311899274920981,0.0763922016243319,0.522655079566106,327.070824072604,-0.0450300852131797,4.96084946826411,1
