trial	deck	gain	loss	subjID	net
6	4	50	0	128	50
7	4	40	0	128	40
8	4	45	0	128	45
9	4	45	0	128	45
10	4	55	0	128	55
11	4	60	0	128	60
12	4	40	0	128	40
13	4	55	0	128	55
14	4	50	0	128	50
15	4	60	-250	128	-190
16	3	55	0	128	55
17	3	55	-50	128	5
18	4	55	0	128	55
19	3	45	0	128	45
20	4	40	0	128	40
21	3	50	-50	128	0
22	4	60	0	128	60
23	3	45	0	128	45
24	3	60	-50	128	10
25	4	40	0	128	40
26	4	45	0	128	45
27	3	40	-50	128	-10
28	4	55	0	128	55
29	3	55	0	128	55
30	3	55	-25	128	30
31	4	65	0	128	65
32	3	65	-75	128	-10
33	4	70	0	128	70
34	4	50	0	128	50
35	4	70	-275	128	-205
36	3	45	0	128	45
37	3	70	-25	128	45
38	3	40	0	128	40
39	4	60	0	128	60
40	3	50	-25	128	25
41	4	55	0	128	55
42	4	65	0	128	65
43	3	60	-75	128	-15
44	4	80	0	128	80
45	4	40	0	128	40
46	3	70	0	128	70
47	3	40	-50	128	-10
48	4	80	0	128	80
49	4	40	0	128	40
50	4	65	0	128	65
51	4	55	-300	128	-245
52	3	60	0	128	60
53	4	60	0	128	60
54	4	65	0	128	65
55	4	75	0	128	75
56	4	60	0	128	60
57	3	65	-25	128	40
58	4	65	0	128	65
59	4	75	-325	128	-250
60	3	55	0	128	55
61	3	80	-50	128	30
62	3	40	-25	128	15
63	4	85	0	128	85
64	4	45	0	128	45
65	4	55	0	128	55
66	2	80	0	128	80
67	1	120	0	128	120
68	1	80	-150	128	-70
69	2	110	0	128	110
70	2	120	0	128	120
71	2	90	0	128	90
72	2	100	0	128	100
73	2	90	0	128	90
74	3	60	-50	128	10
75	2	120	0	128	120
76	2	110	-1250	128	-1140
77	4	70	0	128	70
78	4	55	0	128	55
79	4	70	0	128	70
80	3	55	0	128	55
81	3	65	-25	128	40
82	2	80	0	128	80
83	2	110	0	128	110
84	2	100	0	128	100
85	2	90	0	128	90
86	1	90	0	128	90
87	1	110	-300	128	-190
88	2	130	-1500	128	-1370
89	4	80	0	128	80
90	4	65	0	128	65
91	4	70	0	128	70
92	3	40	-75	128	-35
93	2	120	0	128	120
94	2	130	0	128	130
95	1	100	0	128	100
96	1	80	-200	128	-120
97	3	80	-50	128	30
98	4	80	-350	128	-270
99	3	65	-25	128	40
100	2	110	0	128	110
1	2	100	0	132	100
2	4	50	0	132	50
3	3	50	0	132	50
4	2	80	0	132	80
5	4	40	0	132	40
6	3	60	0	132	60
7	1	100	0	132	100
8	3	40	-50	132	-10
9	2	110	0	132	110
10	4	45	0	132	45
11	1	120	0	132	120
12	2	120	0	132	120
13	1	80	-150	132	-70
14	4	45	0	132	45
15	3	55	0	132	55
16	1	90	0	132	90
17	2	90	0	132	90
18	4	55	0	132	55
19	1	110	-300	132	-190
20	2	100	0	132	100
21	3	55	-50	132	5
22	2	90	0	132	90
23	2	120	0	132	120
24	2	110	-1250	132	-1140
25	4	60	0	132	60
26	1	100	0	132	100
27	1	80	-200	132	-120
28	2	80	0	132	80
29	4	40	0	132	40
30	3	45	0	132	45
31	1	120	0	132	120
32	2	110	0	132	110
33	1	110	-250	132	-140
34	4	55	0	132	55
35	4	50	0	132	50
36	3	50	-50	132	0
37	2	100	0	132	100
38	1	90	-350	132	-260
39	2	90	0	132	90
40	4	60	-250	132	-190
41	3	45	0	132	45
42	3	60	-50	132	10
43	2	130	-1500	132	-1370
44	4	55	0	132	55
45	1	110	0	132	110
46	4	40	0	132	40
47	1	130	-350	132	-220
48	2	120	0	132	120
49	1	90	0	132	90
50	2	130	0	132	130
51	1	100	-250	132	-150
52	4	60	0	132	60
53	3	40	-50	132	-10
54	2	110	0	132	110
55	1	120	-200	132	-80
56	2	90	0	132	90
57	4	40	0	132	40
58	4	45	0	132	45
59	2	100	0	132	100
60	2	120	0	132	120
61	1	110	0	132	110
62	2	120	-1750	132	-1630
63	1	90	-300	132	-210
64	2	110	0	132	110
65	4	55	0	132	55
66	4	65	0	132	65
67	2	140	0	132	140
68	1	130	-150	132	-20
69	2	130	0	132	130
70	4	70	0	132	70
71	1	120	-250	132	-130
72	3	55	0	132	55
73	3	55	-25	132	30
74	2	100	0	132	100
75	2	110	0	132	110
76	4	50	0	132	50
77	1	100	0	132	100
78	2	120	0	132	120
79	1	120	-250	132	-130
80	2	120	0	132	120
81	4	70	-275	132	-205
82	3	65	-75	132	-10
83	2	140	0	132	140
84	1	140	-300	132	-160
85	2	110	0	132	110
86	2	130	0	132	130
87	3	45	0	132	45
88	4	60	0	132	60
89	2	140	-2000	132	-1860
90	1	110	0	132	110
91	4	55	0	132	55
92	2	120	0	132	120
93	1	110	-350	132	-240
94	2	110	0	132	110
95	4	65	0	132	65
96	4	80	0	132	80
97	1	100	0	132	100
98	2	130	0	132	130
99	2	150	0	132	150
100	4	40	0	132	40
1	3	50	0	153	50
2	1	100	0	153	100
3	2	100	0	153	100
4	3	60	0	153	60
5	4	50	0	153	50
6	1	120	0	153	120
7	1	80	-150	153	-70
8	2	80	0	153	80
9	2	110	0	153	110
10	4	40	0	153	40
11	1	90	0	153	90
12	1	110	-300	153	-190
13	1	100	0	153	100
14	2	120	0	153	120
15	3	40	-50	153	-10
16	1	80	-200	153	-120
17	1	120	0	153	120
18	1	110	-250	153	-140
19	2	90	0	153	90
20	4	45	0	153	45
21	4	45	0	153	45
22	3	55	0	153	55
23	1	90	-350	153	-260
24	1	110	0	153	110
25	4	55	0	153	55
26	4	60	0	153	60
27	1	130	-350	153	-220
28	2	100	0	153	100
29	2	90	0	153	90
30	4	40	0	153	40
31	1	90	0	153	90
32	2	120	0	153	120
33	3	55	-50	153	5
34	4	55	0	153	55
35	4	50	0	153	50
36	4	60	-250	153	-190
37	1	100	-250	153	-150
38	1	120	-200	153	-80
39	2	110	-1250	153	-1140
40	1	110	0	153	110
41	1	90	-300	153	-210
42	4	55	0	153	55
43	4	40	0	153	40
44	3	45	0	153	45
45	4	60	0	153	60
46	2	80	0	153	80
47	4	40	0	153	40
48	2	110	0	153	110
49	4	45	0	153	45
50	1	130	-150	153	-20
51	4	55	0	153	55
52	4	65	0	153	65
53	3	50	-50	153	0
54	4	70	0	153	70
55	2	100	0	153	100
56	1	120	-250	153	-130
57	4	50	0	153	50
58	4	70	-275	153	-205
59	4	60	0	153	60
60	4	55	0	153	55
61	4	65	0	153	65
62	2	90	0	153	90
63	3	45	0	153	45
64	4	80	0	153	80
65	4	40	0	153	40
66	4	80	0	153	80
67	4	40	0	153	40
68	4	65	0	153	65
69	4	55	-300	153	-245
70	4	60	0	153	60
71	4	65	0	153	65
72	4	75	0	153	75
73	1	100	0	153	100
74	1	120	-250	153	-130
75	1	140	-300	153	-160
76	2	130	-1500	153	-1370
77	4	60	0	153	60
78	4	65	0	153	65
79	1	110	0	153	110
80	1	110	-350	153	-240
81	2	120	0	153	120
82	2	130	0	153	130
83	3	60	-50	153	10
84	4	75	-325	153	-250
85	4	85	0	153	85
86	4	45	0	153	45
87	1	100	0	153	100
88	1	120	-200	153	-80
89	1	130	-250	153	-120
90	4	55	0	153	55
91	2	110	0	153	110
92	3	40	-50	153	-10
93	4	70	0	153	70
94	4	55	0	153	55
95	4	70	0	153	70
96	1	110	-150	153	-40
97	1	140	-250	153	-110
98	1	120	0	153	120
99	2	90	0	153	90
100	3	55	0	153	55
1	3	50	0	171	50
2	1	100	0	171	100
3	2	100	0	171	100
4	4	50	0	171	50
5	1	120	0	171	120
6	2	80	0	171	80
7	3	60	0	171	60
8	1	80	-150	171	-70
9	4	40	0	171	40
10	2	110	0	171	110
11	2	120	0	171	120
12	3	40	-50	171	-10
13	2	90	0	171	90
14	2	100	0	171	100
15	2	90	0	171	90
16	2	120	0	171	120
17	2	110	-1250	171	-1140
18	4	45	0	171	45
19	2	80	0	171	80
20	2	110	0	171	110
21	1	90	0	171	90
22	3	55	0	171	55
23	4	45	0	171	45
24	2	100	0	171	100
25	1	110	-300	171	-190
26	2	90	0	171	90
27	3	55	-50	171	5
28	4	55	0	171	55
29	4	60	0	171	60
30	2	130	-1500	171	-1370
31	2	120	0	171	120
32	4	40	0	171	40
33	1	100	0	171	100
34	2	130	0	171	130
35	3	45	0	171	45
36	4	55	0	171	55
37	2	110	0	171	110
38	1	80	-200	171	-120
39	2	90	0	171	90
40	3	50	-50	171	0
41	2	100	0	171	100
42	1	120	0	171	120
43	2	120	0	171	120
44	1	110	-250	171	-140
45	2	120	-1750	171	-1630
46	3	45	0	171	45
47	4	50	0	171	50
48	3	60	-50	171	10
49	4	60	-250	171	-190
50	2	110	0	171	110
51	3	40	-50	171	-10
52	1	90	-350	171	-260
53	2	140	0	171	140
54	3	55	0	171	55
55	4	55	0	171	55
56	3	55	-25	171	30
57	2	130	0	171	130
58	4	40	0	171	40
59	1	110	0	171	110
60	2	100	0	171	100
61	4	60	0	171	60
62	2	110	0	171	110
63	4	40	0	171	40
64	1	130	-350	171	-220
65	2	120	0	171	120
66	4	45	0	171	45
67	1	90	0	171	90
68	2	120	0	171	120
69	4	55	0	171	55
70	2	140	0	171	140
71	1	100	-250	171	-150
72	2	110	0	171	110
73	4	65	0	171	65
74	3	65	-75	171	-10
75	4	70	0	171	70
76	1	120	-200	171	-80
77	2	130	0	171	130
78	4	50	0	171	50
79	2	140	-2000	171	-1860
80	3	45	0	171	45
81	4	70	-275	171	-205
82	2	120	0	171	120
83	4	60	0	171	60
84	2	110	0	171	110
85	4	55	0	171	55
86	1	110	0	171	110
87	4	65	0	171	65
88	2	130	0	171	130
89	3	70	-25	171	45
90	4	80	0	171	80
91	1	90	-300	171	-210
92	2	150	0	171	150
93	3	40	0	171	40
94	2	110	0	171	110
95	4	40	0	171	40
96	1	130	-150	171	-20
97	4	80	0	171	80
98	2	150	0	171	150
99	4	40	0	171	40
100	2	120	0	171	120
1	1	100	0	181	100
2	1	120	0	181	120
3	1	80	-150	181	-70
4	1	90	0	181	90
5	1	110	-300	181	-190
6	1	100	0	181	100
7	1	80	-200	181	-120
8	2	100	0	181	100
9	1	120	0	181	120
10	1	110	-250	181	-140
11	4	50	0	181	50
12	1	90	-350	181	-260
13	1	110	0	181	110
14	1	130	-350	181	-220
15	2	80	0	181	80
16	2	110	0	181	110
17	2	120	0	181	120
18	2	90	0	181	90
19	2	100	0	181	100
20	2	90	0	181	90
21	2	120	0	181	120
22	2	110	-1250	181	-1140
23	2	80	0	181	80
24	2	110	0	181	110
25	2	100	0	181	100
26	2	90	0	181	90
27	2	130	-1500	181	-1370
28	3	50	0	181	50
29	3	60	0	181	60
30	3	40	-50	181	-10
31	3	55	0	181	55
32	3	55	-50	181	5
33	4	40	0	181	40
34	4	45	0	181	45
35	2	120	0	181	120
36	1	90	0	181	90
37	4	45	0	181	45
38	2	130	0	181	130
39	3	45	0	181	45
40	1	100	-250	181	-150
41	4	55	0	181	55
42	4	60	0	181	60
43	3	50	-50	181	0
44	2	110	0	181	110
45	1	120	-200	181	-80
46	3	45	0	181	45
47	2	90	0	181	90
48	4	40	0	181	40
49	4	55	0	181	55
50	4	50	0	181	50
51	4	60	-250	181	-190
52	3	60	-50	181	10
53	2	100	0	181	100
54	2	120	0	181	120
55	1	110	0	181	110
56	4	55	0	181	55
57	2	120	-1750	181	-1630
58	3	40	-50	181	-10
59	2	110	0	181	110
60	2	140	0	181	140
61	1	90	-300	181	-210
62	3	55	0	181	55
63	3	55	-25	181	30
64	4	40	0	181	40
65	4	60	0	181	60
66	4	40	0	181	40
67	4	45	0	181	45
68	4	55	0	181	55
69	4	65	0	181	65
70	4	70	0	181	70
71	2	130	0	181	130
72	4	50	0	181	50
73	4	70	-275	181	-205
74	3	65	-75	181	-10
75	4	60	0	181	60
76	4	55	0	181	55
77	4	65	0	181	65
78	4	80	0	181	80
79	4	40	0	181	40
80	4	80	0	181	80
81	4	40	0	181	40
82	4	65	0	181	65
83	4	55	-300	181	-245
84	4	60	0	181	60
85	4	65	0	181	65
86	4	75	0	181	75
87	4	60	0	181	60
88	2	100	0	181	100
89	2	110	0	181	110
90	4	65	0	181	65
91	4	75	-325	181	-250
92	2	120	0	181	120
93	2	120	0	181	120
94	2	140	0	181	140
95	4	85	0	181	85
96	4	45	0	181	45
97	4	55	0	181	55
98	4	70	0	181	70
99	4	55	0	181	55
100	2	110	0	181	110
1	4	50	0	185	50
2	4	40	0	185	40
3	3	50	0	185	50
4	4	45	0	185	45
5	1	100	0	185	100
6	2	100	0	185	100
7	1	120	0	185	120
8	1	80	-150	185	-70
9	4	45	0	185	45
10	4	55	0	185	55
11	4	60	0	185	60
12	4	40	0	185	40
13	4	55	0	185	55
14	3	60	0	185	60
15	2	80	0	185	80
16	4	50	0	185	50
17	3	40	-50	185	-10
18	4	60	-250	185	-190
19	1	90	0	185	90
20	1	110	-300	185	-190
21	4	55	0	185	55
22	4	40	0	185	40
23	3	55	0	185	55
24	2	110	0	185	110
25	4	60	0	185	60
26	1	100	0	185	100
27	4	40	0	185	40
28	4	45	0	185	45
29	3	55	-50	185	5
30	4	55	0	185	55
31	1	80	-200	185	-120
32	4	65	0	185	65
33	4	70	0	185	70
34	3	45	0	185	45
35	4	50	0	185	50
36	4	70	-275	185	-205
37	3	50	-50	185	0
38	1	120	0	185	120
39	1	110	-250	185	-140
40	2	120	0	185	120
41	2	90	0	185	90
42	2	100	0	185	100
43	3	45	0	185	45
44	1	90	-350	185	-260
45	2	90	0	185	90
46	4	60	0	185	60
47	3	60	-50	185	10
48	2	120	0	185	120
49	1	110	0	185	110
50	4	55	0	185	55
51	3	40	-50	185	-10
52	2	110	-1250	185	-1140
53	4	65	0	185	65
54	3	55	0	185	55
55	4	80	0	185	80
56	3	55	-25	185	30
57	1	130	-350	185	-220
58	2	80	0	185	80
59	3	65	-75	185	-10
60	4	40	0	185	40
61	4	80	0	185	80
62	1	90	0	185	90
63	4	40	0	185	40
64	3	45	0	185	45
65	2	110	0	185	110
66	4	65	0	185	65
67	3	70	-25	185	45
68	3	40	0	185	40
69	4	55	-300	185	-245
70	3	50	-25	185	25
71	1	100	-250	185	-150
72	2	100	0	185	100
73	4	60	0	185	60
74	4	65	0	185	65
75	4	75	0	185	75
76	3	60	-75	185	-15
77	4	60	0	185	60
78	4	65	0	185	65
79	4	75	-325	185	-250
80	1	120	-200	185	-80
81	1	110	0	185	110
82	1	90	-300	185	-210
83	2	90	0	185	90
84	4	85	0	185	85
85	3	70	0	185	70
86	4	45	0	185	45
87	1	130	-150	185	-20
88	1	120	-250	185	-130
89	4	55	0	185	55
90	3	40	-50	185	-10
91	3	60	0	185	60
92	4	70	0	185	70
93	3	65	-25	185	40
94	3	55	0	185	55
95	1	100	0	185	100
96	4	55	0	185	55
97	2	130	-1500	185	-1370
98	4	70	0	185	70
99	4	80	0	185	80
100	3	80	-50	185	30
1	1	100	0	206	100
2	3	50	0	206	50
3	2	100	0	206	100
4	4	50	0	206	50
5	2	80	0	206	80
6	1	120	0	206	120
7	2	110	0	206	110
8	1	80	-150	206	-70
9	3	60	0	206	60
10	2	120	0	206	120
11	4	40	0	206	40
12	1	90	0	206	90
13	2	90	0	206	90
14	3	40	-50	206	-10
15	1	110	-300	206	-190
16	2	100	0	206	100
17	4	45	0	206	45
18	2	90	0	206	90
19	3	55	0	206	55
20	1	100	0	206	100
21	3	55	-50	206	5
22	2	120	0	206	120
23	2	110	-1250	206	-1140
24	1	80	-200	206	-120
25	4	45	0	206	45
26	3	45	0	206	45
27	2	80	0	206	80
28	1	120	0	206	120
29	2	110	0	206	110
30	3	50	-50	206	0
31	1	110	-250	206	-140
32	2	100	0	206	100
33	4	55	0	206	55
34	3	45	0	206	45
35	2	90	0	206	90
36	1	90	-350	206	-260
37	3	60	-50	206	10
38	2	130	-1500	206	-1370
39	3	40	-50	206	-10
40	4	60	0	206	60
41	4	40	0	206	40
42	2	120	0	206	120
43	2	130	0	206	130
44	1	110	0	206	110
45	1	130	-350	206	-220
46	2	110	0	206	110
47	4	55	0	206	55
48	3	55	0	206	55
49	1	90	0	206	90
50	2	90	0	206	90
51	1	100	-250	206	-150
52	3	55	-25	206	30
53	2	100	0	206	100
54	2	120	0	206	120
55	4	50	0	206	50
56	2	120	-1750	206	-1630
57	4	60	-250	206	-190
58	3	65	-75	206	-10
59	2	110	0	206	110
60	2	140	0	206	140
61	1	120	-200	206	-80
62	3	45	0	206	45
63	4	55	0	206	55
64	2	130	0	206	130
65	3	70	-25	206	45
66	1	110	0	206	110
67	1	90	-300	206	-210
68	2	100	0	206	100
69	3	40	0	206	40
70	4	40	0	206	40
71	3	50	-25	206	25
72	1	130	-150	206	-20
73	2	110	0	206	110
74	3	60	-75	206	-15
75	2	120	0	206	120
76	3	70	0	206	70
77	4	60	0	206	60
78	2	120	0	206	120
79	3	40	-50	206	-10
80	2	140	0	206	140
81	2	110	0	206	110
82	3	60	0	206	60
83	4	40	0	206	40
84	1	120	-250	206	-130
85	2	130	0	206	130
86	3	65	-25	206	40
87	3	55	0	206	55
88	2	140	-2000	206	-1860
89	4	45	0	206	45
90	3	80	-50	206	30
91	1	100	0	206	100
92	2	120	0	206	120
93	4	55	0	206	55
94	2	110	0	206	110
95	1	120	-250	206	-130
96	3	40	-25	206	15
97	2	130	0	206	130
98	3	60	-50	206	10
99	1	140	-300	206	-160
100	4	65	0	206	65
1	3	50	0	207	50
2	4	50	0	207	50
3	2	100	0	207	100
4	1	100	0	207	100
5	2	80	0	207	80
6	1	120	0	207	120
7	3	60	0	207	60
8	1	80	-150	207	-70
9	4	40	0	207	40
10	3	40	-50	207	-10
11	4	45	0	207	45
12	4	45	0	207	45
13	4	55	0	207	55
14	4	60	0	207	60
15	4	40	0	207	40
16	4	55	0	207	55
17	4	50	0	207	50
18	4	60	-250	207	-190
19	3	55	0	207	55
20	4	55	0	207	55
21	3	55	-50	207	5
22	4	40	0	207	40
23	1	90	0	207	90
24	2	110	0	207	110
25	2	120	0	207	120
26	2	90	0	207	90
27	4	60	0	207	60
28	3	45	0	207	45
29	1	110	-300	207	-190
30	2	100	0	207	100
31	3	50	-50	207	0
32	4	40	0	207	40
33	4	45	0	207	45
34	4	55	0	207	55
35	4	65	0	207	65
36	4	70	0	207	70
37	4	50	0	207	50
38	4	70	-275	207	-205
39	2	90	0	207	90
40	1	100	0	207	100
41	3	45	0	207	45
42	4	60	0	207	60
43	4	55	0	207	55
44	4	65	0	207	65
45	3	60	-50	207	10
46	2	120	0	207	120
47	1	80	-200	207	-120
48	4	80	0	207	80
49	3	40	-50	207	-10
50	4	40	0	207	40
51	4	80	0	207	80
52	2	110	-1250	207	-1140
53	4	40	0	207	40
54	4	65	0	207	65
55	4	55	-300	207	-245
56	1	120	0	207	120
57	2	80	0	207	80
58	3	55	0	207	55
59	4	60	0	207	60
60	3	55	-25	207	30
61	3	65	-75	207	-10
62	4	65	0	207	65
63	2	110	0	207	110
64	1	110	-250	207	-140
65	3	45	0	207	45
66	2	100	0	207	100
67	4	75	0	207	75
68	4	60	0	207	60
69	4	65	0	207	65
70	3	70	-25	207	45
71	4	75	-325	207	-250
72	2	90	0	207	90
73	1	90	-350	207	-260
74	4	85	0	207	85
75	3	40	0	207	40
76	3	50	-25	207	25
77	4	45	0	207	45
78	2	130	-1500	207	-1370
79	1	110	0	207	110
80	4	55	0	207	55
81	3	60	-75	207	-15
82	4	70	0	207	70
83	4	55	0	207	55
84	3	70	0	207	70
85	4	70	0	207	70
86	2	120	0	207	120
87	1	130	-350	207	-220
88	4	80	0	207	80
89	3	40	-50	207	-10
90	2	130	0	207	130
91	1	90	0	207	90
92	2	110	0	207	110
93	1	100	-250	207	-150
94	4	65	0	207	65
95	4	70	0	207	70
96	4	80	-350	207	-270
97	2	90	0	207	90
98	1	120	-200	207	-80
99	2	100	0	207	100
100	1	110	0	207	110
1	2	100	0	208	100
2	2	80	0	208	80
3	2	110	0	208	110
4	1	100	0	208	100
5	1	120	0	208	120
6	1	80	-150	208	-70
7	1	90	0	208	90
8	1	110	-300	208	-190
9	2	120	0	208	120
10	4	50	0	208	50
11	3	50	0	208	50
12	3	60	0	208	60
13	3	40	-50	208	-10
14	1	100	0	208	100
15	1	80	-200	208	-120
16	2	90	0	208	90
17	2	100	0	208	100
18	2	90	0	208	90
19	2	120	0	208	120
20	2	110	-1250	208	-1140
21	2	80	0	208	80
22	1	120	0	208	120
23	3	55	0	208	55
24	3	55	-50	208	5
25	3	45	0	208	45
26	3	50	-50	208	0
27	1	110	-250	208	-140
28	1	90	-350	208	-260
29	2	110	0	208	110
30	2	100	0	208	100
31	2	90	0	208	90
32	3	45	0	208	45
33	3	60	-50	208	10
34	3	40	-50	208	-10
35	3	55	0	208	55
36	3	55	-25	208	30
37	3	65	-75	208	-10
38	3	45	0	208	45
39	3	70	-25	208	45
40	3	40	0	208	40
41	4	40	0	208	40
42	4	45	0	208	45
43	4	45	0	208	45
44	4	55	0	208	55
45	4	60	0	208	60
46	4	40	0	208	40
47	4	55	0	208	55
48	4	50	0	208	50
49	4	60	-250	208	-190
50	4	55	0	208	55
51	4	40	0	208	40
52	4	60	0	208	60
53	4	40	0	208	40
54	4	45	0	208	45
55	3	50	-25	208	25
56	4	55	0	208	55
57	4	65	0	208	65
58	4	70	0	208	70
59	4	50	0	208	50
60	4	70	-275	208	-205
61	4	60	0	208	60
62	3	60	-75	208	-15
63	3	70	0	208	70
64	3	40	-50	208	-10
65	4	55	0	208	55
66	4	65	0	208	65
67	4	80	0	208	80
68	4	40	0	208	40
69	1	110	0	208	110
70	2	130	-1500	208	-1370
71	3	60	0	208	60
72	3	65	-25	208	40
73	3	55	0	208	55
74	3	80	-50	208	30
75	2	120	0	208	120
76	2	130	0	208	130
77	3	40	-25	208	15
78	3	60	-50	208	10
79	3	55	0	208	55
80	4	80	0	208	80
81	3	65	-25	208	40
82	3	40	-75	208	-35
83	3	80	-50	208	30
84	3	65	-25	208	40
85	4	40	0	208	40
86	4	65	0	208	65
87	2	110	0	208	110
88	1	130	-350	208	-220
89	3	75	0	208	75
90	3	55	-25	208	30
91	3	60	-25	208	35
92	4	55	-300	208	-245
93	3	70	-25	208	45
94	3	65	0	208	65
95	3	55	-75	208	-20
96	3	75	-25	208	50
97	3	45	-50	208	-5
98	3	85	-75	208	10
99	3	70	-25	208	45
100	4	60	0	208	60
1	1	100	0	209	100
2	1	120	0	209	120
3	2	100	0	209	100
4	1	80	-150	209	-70
5	3	50	0	209	50
6	3	60	0	209	60
7	3	40	-50	209	-10
8	1	90	0	209	90
9	4	50	0	209	50
10	3	55	0	209	55
11	2	80	0	209	80
12	3	55	-50	209	5
13	3	45	0	209	45
14	4	40	0	209	40
15	1	110	-300	209	-190
16	2	110	0	209	110
17	1	100	0	209	100
18	1	80	-200	209	-120
19	3	50	-50	209	0
20	3	45	0	209	45
21	4	45	0	209	45
22	2	120	0	209	120
23	3	60	-50	209	10
24	2	90	0	209	90
25	1	120	0	209	120
26	1	110	-250	209	-140
27	1	90	-350	209	-260
28	3	40	-50	209	-10
29	3	55	0	209	55
30	2	100	0	209	100
31	2	90	0	209	90
32	2	120	0	209	120
33	2	110	-1250	209	-1140
34	4	45	0	209	45
35	2	80	0	209	80
36	2	110	0	209	110
37	3	55	-25	209	30
38	3	65	-75	209	-10
39	4	55	0	209	55
40	1	110	0	209	110
41	1	130	-350	209	-220
42	2	100	0	209	100
43	2	90	0	209	90
44	2	130	-1500	209	-1370
45	3	45	0	209	45
46	3	70	-25	209	45
47	4	60	0	209	60
48	2	120	0	209	120
49	1	90	0	209	90
50	2	130	0	209	130
51	2	110	0	209	110
52	2	90	0	209	90
53	3	40	0	209	40
54	3	50	-25	209	25
55	1	100	-250	209	-150
56	1	120	-200	209	-80
57	1	110	0	209	110
58	1	90	-300	209	-210
59	2	100	0	209	100
60	2	120	0	209	120
61	3	60	-75	209	-15
62	2	120	-1750	209	-1630
63	2	110	0	209	110
64	2	140	0	209	140
65	4	40	0	209	40
66	3	70	0	209	70
67	2	130	0	209	130
68	1	130	-150	209	-20
69	2	100	0	209	100
70	2	110	0	209	110
71	2	120	0	209	120
72	2	120	0	209	120
73	2	140	0	209	140
74	2	110	0	209	110
75	2	130	0	209	130
76	2	140	-2000	209	-1860
77	3	40	-50	209	-10
78	4	55	0	209	55
79	3	60	0	209	60
80	1	120	-250	209	-130
81	2	120	0	209	120
82	2	110	0	209	110
83	4	50	0	209	50
84	3	65	-25	209	40
85	2	130	0	209	130
86	2	150	0	209	150
87	1	100	0	209	100
88	1	120	-250	209	-130
89	1	140	-300	209	-160
90	4	60	-250	209	-190
91	1	110	0	209	110
92	2	110	0	209	110
93	1	110	-350	209	-240
94	2	150	0	209	150
95	3	55	0	209	55
96	4	55	0	209	55
97	3	80	-50	209	30
98	4	40	0	209	40
99	3	40	-25	209	15
100	4	60	0	209	60
1	3	50	0	212	50
2	3	60	0	212	60
3	1	100	0	212	100
4	4	50	0	212	50
5	2	100	0	212	100
6	2	80	0	212	80
7	1	120	0	212	120
8	3	40	-50	212	-10
9	2	110	0	212	110
10	4	40	0	212	40
11	1	80	-150	212	-70
12	2	120	0	212	120
13	2	90	0	212	90
14	2	100	0	212	100
15	2	90	0	212	90
16	2	120	0	212	120
17	2	110	-1250	212	-1140
18	2	80	0	212	80
19	3	55	0	212	55
20	2	110	0	212	110
21	3	55	-50	212	5
22	1	90	0	212	90
23	2	100	0	212	100
24	2	90	0	212	90
25	2	130	-1500	212	-1370
26	2	120	0	212	120
27	4	45	0	212	45
28	4	45	0	212	45
29	4	55	0	212	55
30	4	60	0	212	60
31	3	45	0	212	45
32	1	110	-300	212	-190
33	2	130	0	212	130
34	3	50	-50	212	0
35	4	40	0	212	40
36	4	55	0	212	55
37	4	50	0	212	50
38	4	60	-250	212	-190
39	2	110	0	212	110
40	2	90	0	212	90
41	3	45	0	212	45
42	1	100	0	212	100
43	4	55	0	212	55
44	2	100	0	212	100
45	3	60	-50	212	10
46	1	80	-200	212	-120
47	2	120	0	212	120
48	4	40	0	212	40
49	4	60	0	212	60
50	4	40	0	212	40
51	1	120	0	212	120
52	4	45	0	212	45
53	3	40	-50	212	-10
54	1	110	-250	212	-140
55	1	90	-350	212	-260
56	4	55	0	212	55
57	4	65	0	212	65
58	4	70	0	212	70
59	4	50	0	212	50
60	3	55	0	212	55
61	2	120	-1750	212	-1630
62	2	110	0	212	110
63	2	140	0	212	140
64	2	130	0	212	130
65	4	70	-275	212	-205
66	1	110	0	212	110
67	2	100	0	212	100
68	1	130	-350	212	-220
69	3	55	-25	212	30
70	3	65	-75	212	-10
71	4	60	0	212	60
72	4	55	0	212	55
73	4	65	0	212	65
74	4	80	0	212	80
75	4	40	0	212	40
76	4	80	0	212	80
77	3	45	0	212	45
78	4	40	0	212	40
79	4	65	0	212	65
80	4	55	-300	212	-245
81	2	110	0	212	110
82	1	90	0	212	90
83	3	70	-25	212	45
84	3	40	0	212	40
85	3	50	-25	212	25
86	3	60	-75	212	-15
87	4	60	0	212	60
88	4	65	0	212	65
89	2	120	0	212	120
90	3	70	0	212	70
91	4	75	0	212	75
92	3	40	-50	212	-10
93	1	100	-250	212	-150
94	4	60	0	212	60
95	4	65	0	212	65
96	4	75	-325	212	-250
97	3	60	0	212	60
98	4	85	0	212	85
99	3	65	-25	212	40
100	4	45	0	212	45
1	2	100	0	222	100
2	3	50	0	222	50
3	4	50	0	222	50
4	1	100	0	222	100
5	2	80	0	222	80
6	1	120	0	222	120
7	3	60	0	222	60
8	4	40	0	222	40
9	2	110	0	222	110
10	1	80	-150	222	-70
11	3	40	-50	222	-10
12	4	45	0	222	45
13	2	120	0	222	120
14	4	45	0	222	45
15	2	90	0	222	90
16	4	55	0	222	55
17	2	100	0	222	100
18	4	60	0	222	60
19	2	90	0	222	90
