trial	deck	gain	loss	subjID	net
6	1	120	0	162	120
7	1	80	-150	162	-70
8	2	110	0	162	110
9	3	60	0	162	60
10	1	90	0	162	90
11	4	40	0	162	40
12	2	120	0	162	120
13	3	40	-50	162	-10
14	1	110	-300	162	-190
15	3	55	0	162	55
16	2	90	0	162	90
17	4	45	0	162	45
18	1	100	0	162	100
19	2	100	0	162	100
20	3	55	-50	162	5
21	1	80	-200	162	-120
22	2	90	0	162	90
23	4	45	0	162	45
24	3	45	0	162	45
25	2	120	0	162	120
26	4	55	0	162	55
27	3	50	-50	162	0
28	1	120	0	162	120
29	2	110	-1250	162	-1140
30	3	45	0	162	45
31	1	110	-250	162	-140
32	2	80	0	162	80
33	4	60	0	162	60
34	3	60	-50	162	10
35	2	110	0	162	110
36	1	90	-350	162	-260
37	2	100	0	162	100
38	4	40	0	162	40
39	2	90	0	162	90
40	3	40	-50	162	-10
41	2	130	-1500	162	-1370
42	2	120	0	162	120
43	1	110	0	162	110
44	3	55	0	162	55
45	2	130	0	162	130
46	1	130	-350	162	-220
47	2	110	0	162	110
48	4	55	0	162	55
49	3	55	-25	162	30
50	2	90	0	162	90
51	2	100	0	162	100
52	2	120	0	162	120
53	2	120	-1750	162	-1630
54	2	110	0	162	110
55	3	65	-75	162	-10
56	1	90	0	162	90
57	4	50	0	162	50
58	1	100	-250	162	-150
59	1	120	-200	162	-80
60	3	45	0	162	45
61	2	140	0	162	140
62	4	60	-250	162	-190
63	2	130	0	162	130
64	1	110	0	162	110
65	1	90	-300	162	-210
66	2	100	0	162	100
67	3	70	-25	162	45
68	2	110	0	162	110
69	4	55	0	162	55
70	4	40	0	162	40
71	2	120	0	162	120
72	4	60	0	162	60
73	4	40	0	162	40
74	2	120	0	162	120
75	2	140	0	162	140
76	4	45	0	162	45
77	4	55	0	162	55
78	2	110	0	162	110
79	2	130	0	162	130
80	4	65	0	162	65
81	2	140	-2000	162	-1860
82	2	120	0	162	120
83	2	110	0	162	110
84	3	40	0	162	40
85	1	130	-150	162	-20
86	3	50	-25	162	25
87	2	130	0	162	130
88	2	150	0	162	150
89	1	120	-250	162	-130
90	2	110	0	162	110
91	2	150	0	162	150
92	4	70	0	162	70
93	4	50	0	162	50
94	2	120	0	162	120
95	2	140	0	162	140
96	4	70	-275	162	-205
97	2	140	0	162	140
98	2	150	0	162	150
99	4	60	0	162	60
100	2	130	0	162	130
1	2	100	0	163	100
2	2	80	0	163	80
3	2	110	0	163	110
4	2	120	0	163	120
5	1	100	0	163	100
6	1	120	0	163	120
7	3	50	0	163	50
8	3	60	0	163	60
9	1	80	-150	163	-70
10	2	90	0	163	90
11	2	100	0	163	100
12	2	90	0	163	90
13	4	50	0	163	50
14	2	120	0	163	120
15	2	110	-1250	163	-1140
16	2	80	0	163	80
17	2	110	0	163	110
18	2	100	0	163	100
19	2	90	0	163	90
20	4	40	0	163	40
21	4	45	0	163	45
22	2	130	-1500	163	-1370
23	3	40	-50	163	-10
24	2	120	0	163	120
25	2	130	0	163	130
26	2	110	0	163	110
27	2	90	0	163	90
28	2	100	0	163	100
29	2	120	0	163	120
30	2	120	-1750	163	-1630
31	1	90	0	163	90
32	2	110	0	163	110
33	3	55	0	163	55
34	4	45	0	163	45
35	1	110	-300	163	-190
36	1	100	0	163	100
37	2	140	0	163	140
38	3	55	-50	163	5
39	4	55	0	163	55
40	1	80	-200	163	-120
41	2	130	0	163	130
42	2	100	0	163	100
43	2	110	0	163	110
44	2	120	0	163	120
45	2	120	0	163	120
46	2	140	0	163	140
47	2	110	0	163	110
48	2	130	0	163	130
49	3	45	0	163	45
50	3	50	-50	163	0
51	3	45	0	163	45
52	3	60	-50	163	10
53	3	40	-50	163	-10
54	3	55	0	163	55
55	3	55	-25	163	30
56	4	60	0	163	60
57	1	120	0	163	120
58	2	140	-2000	163	-1860
59	2	120	0	163	120
60	3	65	-75	163	-10
61	3	45	0	163	45
62	3	70	-25	163	45
63	4	40	0	163	40
64	1	110	-250	163	-140
65	2	110	0	163	110
66	3	40	0	163	40
67	4	55	0	163	55
68	2	130	0	163	130
69	2	150	0	163	150
70	2	110	0	163	110
71	2	150	0	163	150
72	2	120	0	163	120
73	2	140	0	163	140
74	1	90	-350	163	-260
75	2	140	0	163	140
76	3	50	-25	163	25
77	4	50	0	163	50
78	1	110	0	163	110
79	1	130	-350	163	-220
80	2	150	0	163	150
81	3	60	-75	163	-15
82	4	60	-250	163	-190
83	1	90	0	163	90
84	2	130	0	163	130
85	2	120	0	163	120
86	3	70	0	163	70
87	4	55	0	163	55
88	1	100	-250	163	-150
89	1	120	-200	163	-80
90	2	140	0	163	140
91	2	160	-2250	163	-2090
92	2	120	0	163	120
93	2	160	0	163	160
94	3	40	-50	163	-10
95	4	40	0	163	40
96	1	110	0	163	110
97	1	90	-300	163	-210
98	2	130	0	163	130
99	2	150	0	163	150
100	2	150	0	163	150
1	2	100	0	164	100
2	2	80	0	164	80
3	2	110	0	164	110
4	4	50	0	164	50
5	1	100	0	164	100
6	1	120	0	164	120
7	1	80	-150	164	-70
8	1	90	0	164	90
9	1	110	-300	164	-190
10	1	100	0	164	100
11	1	80	-200	164	-120
12	3	50	0	164	50
13	3	60	0	164	60
14	3	40	-50	164	-10
15	4	40	0	164	40
16	2	120	0	164	120
17	2	90	0	164	90
18	4	45	0	164	45
19	3	55	0	164	55
20	3	55	-50	164	5
21	4	45	0	164	45
22	4	55	0	164	55
23	4	60	0	164	60
24	4	40	0	164	40
25	4	55	0	164	55
26	4	50	0	164	50
27	4	60	-250	164	-190
28	4	55	0	164	55
29	4	40	0	164	40
30	4	60	0	164	60
31	4	40	0	164	40
32	4	45	0	164	45
33	4	55	0	164	55
34	2	100	0	164	100
35	3	45	0	164	45
36	3	50	-50	164	0
37	3	45	0	164	45
38	3	60	-50	164	10
39	3	40	-50	164	-10
40	3	55	0	164	55
41	3	55	-25	164	30
42	3	65	-75	164	-10
43	3	45	0	164	45
44	3	70	-25	164	45
45	3	40	0	164	40
46	3	50	-25	164	25
47	3	60	-75	164	-15
48	3	70	0	164	70
49	3	40	-50	164	-10
50	3	60	0	164	60
51	3	65	-25	164	40
52	3	55	0	164	55
53	3	80	-50	164	30
54	3	40	-25	164	15
55	2	90	0	164	90
56	3	60	-50	164	10
57	3	55	0	164	55
58	4	65	0	164	65
59	3	65	-25	164	40
60	4	70	0	164	70
61	4	50	0	164	50
62	2	120	0	164	120
63	3	40	-75	164	-35
64	3	80	-50	164	30
65	3	65	-25	164	40
66	4	70	-275	164	-205
67	2	110	-1250	164	-1140
68	2	80	0	164	80
69	2	110	0	164	110
70	2	100	0	164	100
71	2	90	0	164	90
72	2	130	-1500	164	-1370
73	3	75	0	164	75
74	3	55	-25	164	30
75	3	60	-25	164	35
76	1	120	0	164	120
77	1	110	-250	164	-140
78	1	90	-350	164	-260
79	4	60	0	164	60
80	3	70	-25	164	45
81	3	65	0	164	65
82	3	55	-75	164	-20
83	4	55	0	164	55
84	4	65	0	164	65
85	3	75	-25	164	50
86	3	45	-50	164	-5
87	4	80	0	164	80
88	4	40	0	164	40
89	3	85	-75	164	10
90	3	70	-25	164	45
91	3	80	0	164	80
92	4	80	0	164	80
93	4	40	0	164	40
94	3	60	-25	164	35
95	3	65	-25	164	40
96	3	75	-25	164	50
97	3	70	-25	164	45
98	3	60	-75	164	-15
99	4	65	0	164	65
100	4	55	-300	164	-245
1	1	100	0	167	100
2	2	100	0	167	100
3	3	50	0	167	50
4	4	50	0	167	50
5	1	120	0	167	120
6	2	80	0	167	80
7	1	80	-150	167	-70
8	2	110	0	167	110
9	2	120	0	167	120
10	2	90	0	167	90
11	2	100	0	167	100
12	2	90	0	167	90
13	2	120	0	167	120
14	2	110	-1250	167	-1140
15	2	80	0	167	80
16	2	110	0	167	110
17	2	100	0	167	100
18	2	90	0	167	90
19	2	130	-1500	167	-1370
20	4	40	0	167	40
21	4	45	0	167	45
22	2	120	0	167	120
23	2	130	0	167	130
24	2	110	0	167	110
25	1	90	0	167	90
26	1	110	-300	167	-190
27	1	100	0	167	100
28	1	80	-200	167	-120
29	1	120	0	167	120
30	1	110	-250	167	-140
31	1	90	-350	167	-260
32	1	110	0	167	110
33	1	130	-350	167	-220
34	4	45	0	167	45
35	4	55	0	167	55
36	1	90	0	167	90
37	2	90	0	167	90
38	4	60	0	167	60
39	4	40	0	167	40
40	4	55	0	167	55
41	4	50	0	167	50
42	4	60	-250	167	-190
43	4	55	0	167	55
44	4	40	0	167	40
45	3	60	0	167	60
46	3	40	-50	167	-10
47	3	55	0	167	55
48	3	55	-50	167	5
49	3	45	0	167	45
50	3	50	-50	167	0
51	3	45	0	167	45
52	3	60	-50	167	10
53	3	40	-50	167	-10
54	3	55	0	167	55
55	3	55	-25	167	30
56	3	65	-75	167	-10
57	3	45	0	167	45
58	3	70	-25	167	45
59	3	40	0	167	40
60	3	50	-25	167	25
61	3	60	-75	167	-15
62	3	70	0	167	70
63	4	60	0	167	60
64	3	40	-50	167	-10
65	3	60	0	167	60
66	3	65	-25	167	40
67	3	55	0	167	55
68	3	80	-50	167	30
69	3	40	-25	167	15
70	3	60	-50	167	10
71	3	55	0	167	55
72	3	65	-25	167	40
73	3	40	-75	167	-35
74	3	80	-50	167	30
75	3	65	-25	167	40
76	3	75	0	167	75
77	3	55	-25	167	30
78	3	60	-25	167	35
79	3	70	-25	167	45
80	3	65	0	167	65
81	3	55	-75	167	-20
82	3	75	-25	167	50
83	3	45	-50	167	-5
84	3	85	-75	167	10
85	3	70	-25	167	45
86	3	80	0	167	80
87	3	60	-25	167	35
88	3	65	-25	167	40
89	3	75	-25	167	50
90	3	70	-25	167	45
91	3	60	-75	167	-15
92	3	80	-25	167	55
93	3	50	-50	167	0
94	3	90	-75	167	15
95	3	75	-25	167	50
96	3	85	-25	167	60
97	3	65	-25	167	40
98	3	70	-25	167	45
99	3	80	-25	167	55
100	3	75	-25	167	50
1	2	100	0	170	100
2	2	80	0	170	80
3	2	110	0	170	110
4	2	120	0	170	120
5	2	90	0	170	90
6	2	100	0	170	100
7	2	90	0	170	90
8	2	120	0	170	120
9	2	110	-1250	170	-1140
10	2	80	0	170	80
11	2	110	0	170	110
12	2	100	0	170	100
13	1	100	0	170	100
14	3	50	0	170	50
15	4	50	0	170	50
16	4	40	0	170	40
17	4	45	0	170	45
18	3	60	0	170	60
19	1	120	0	170	120
20	1	80	-150	170	-70
21	1	90	0	170	90
22	1	110	-300	170	-190
23	2	90	0	170	90
24	3	40	-50	170	-10
25	4	45	0	170	45
26	1	100	0	170	100
27	1	80	-200	170	-120
28	2	130	-1500	170	-1370
29	1	120	0	170	120
30	1	110	-250	170	-140
31	2	120	0	170	120
32	2	130	0	170	130
33	2	110	0	170	110
34	2	90	0	170	90
35	2	100	0	170	100
36	2	120	0	170	120
37	2	120	-1750	170	-1630
38	2	110	0	170	110
39	2	140	0	170	140
40	2	130	0	170	130
41	2	100	0	170	100
42	2	110	0	170	110
43	1	90	-350	170	-260
44	3	55	0	170	55
45	2	120	0	170	120
46	3	55	-50	170	5
47	1	110	0	170	110
48	1	130	-350	170	-220
49	1	90	0	170	90
50	1	100	-250	170	-150
51	1	120	-200	170	-80
52	1	110	0	170	110
53	2	120	0	170	120
54	2	140	0	170	140
55	2	110	0	170	110
56	2	130	0	170	130
57	3	45	0	170	45
58	3	50	-50	170	0
59	4	55	0	170	55
60	4	60	0	170	60
61	4	40	0	170	40
62	1	90	-300	170	-210
63	4	55	0	170	55
64	4	50	0	170	50
65	4	60	-250	170	-190
66	4	55	0	170	55
67	4	40	0	170	40
68	2	140	-2000	170	-1860
69	1	130	-150	170	-20
70	2	120	0	170	120
71	2	110	0	170	110
72	2	130	0	170	130
73	2	150	0	170	150
74	3	45	0	170	45
75	3	60	-50	170	10
76	2	110	0	170	110
77	2	150	0	170	150
78	2	120	0	170	120
79	3	40	-50	170	-10
80	2	140	0	170	140
81	2	140	0	170	140
82	2	150	0	170	150
83	3	55	0	170	55
84	2	130	0	170	130
85	2	120	0	170	120
86	3	55	-25	170	30
87	2	140	0	170	140
88	2	160	-2250	170	-2090
89	2	120	0	170	120
90	1	120	-250	170	-130
91	2	160	0	170	160
92	2	130	0	170	130
93	2	150	0	170	150
94	2	150	0	170	150
95	2	160	0	170	160
96	3	65	-75	170	-10
97	2	140	0	170	140
98	2	130	0	170	130
99	3	45	0	170	45
100	1	100	0	170	100
1	1	100	0	172	100
2	2	100	0	172	100
3	3	50	0	172	50
4	4	50	0	172	50
5	1	120	0	172	120
6	1	80	-150	172	-70
7	2	80	0	172	80
8	2	110	0	172	110
9	1	90	0	172	90
10	2	120	0	172	120
11	2	90	0	172	90
12	2	100	0	172	100
13	2	90	0	172	90
14	2	120	0	172	120
15	1	110	-300	172	-190
16	2	110	-1250	172	-1140
17	1	100	0	172	100
18	2	80	0	172	80
19	1	80	-200	172	-120
20	3	60	0	172	60
21	4	40	0	172	40
22	1	120	0	172	120
23	2	110	0	172	110
24	4	45	0	172	45
25	3	40	-50	172	-10
26	1	110	-250	172	-140
27	2	100	0	172	100
28	2	90	0	172	90
29	1	90	-350	172	-260
30	2	130	-1500	172	-1370
31	1	110	0	172	110
32	2	120	0	172	120
33	1	130	-350	172	-220
34	2	130	0	172	130
35	3	55	0	172	55
36	4	45	0	172	45
37	1	90	0	172	90
38	2	110	0	172	110
39	1	100	-250	172	-150
40	2	90	0	172	90
41	4	55	0	172	55
42	3	55	-50	172	5
43	4	60	0	172	60
44	4	40	0	172	40
45	4	55	0	172	55
46	4	50	0	172	50
47	4	60	-250	172	-190
48	3	45	0	172	45
49	4	55	0	172	55
50	1	120	-200	172	-80
51	2	100	0	172	100
52	4	40	0	172	40
53	3	50	-50	172	0
54	2	120	0	172	120
55	4	60	0	172	60
56	4	40	0	172	40
57	2	120	-1750	172	-1630
58	4	45	0	172	45
59	1	110	0	172	110
60	4	55	0	172	55
61	4	65	0	172	65
62	4	70	0	172	70
63	4	50	0	172	50
64	4	70	-275	172	-205
65	2	110	0	172	110
66	4	60	0	172	60
67	4	55	0	172	55
68	2	140	0	172	140
69	4	65	0	172	65
70	4	80	0	172	80
71	4	40	0	172	40
72	4	80	0	172	80
73	4	40	0	172	40
74	1	90	-300	172	-210
75	2	130	0	172	130
76	2	100	0	172	100
77	4	65	0	172	65
78	4	55	-300	172	-245
79	2	110	0	172	110
80	2	120	0	172	120
81	4	60	0	172	60
82	4	65	0	172	65
83	4	75	0	172	75
84	1	130	-150	172	-20
85	2	120	0	172	120
86	2	140	0	172	140
87	4	60	0	172	60
88	4	65	0	172	65
89	4	75	-325	172	-250
90	2	110	0	172	110
91	2	130	0	172	130
92	4	85	0	172	85
93	4	45	0	172	45
94	4	55	0	172	55
95	4	70	0	172	70
96	2	140	-2000	172	-1860
97	2	120	0	172	120
98	2	110	0	172	110
99	2	130	0	172	130
100	2	150	0	172	150
1	3	50	0	175	50
2	2	100	0	175	100
3	4	50	0	175	50
4	1	100	0	175	100
5	2	80	0	175	80
6	4	40	0	175	40
7	3	60	0	175	60
8	2	110	0	175	110
9	2	120	0	175	120
10	1	120	0	175	120
11	2	90	0	175	90
12	3	40	-50	175	-10
13	4	45	0	175	45
14	2	100	0	175	100
15	2	90	0	175	90
16	2	120	0	175	120
17	1	80	-150	175	-70
18	2	110	-1250	175	-1140
19	4	45	0	175	45
20	3	55	0	175	55
21	2	80	0	175	80
22	1	90	0	175	90
23	2	110	0	175	110
24	2	100	0	175	100
25	4	55	0	175	55
26	4	60	0	175	60
27	2	90	0	175	90
28	2	130	-1500	175	-1370
29	4	40	0	175	40
30	4	55	0	175	55
31	3	55	-50	175	5
32	1	110	-300	175	-190
33	2	120	0	175	120
34	2	130	0	175	130
35	3	45	0	175	45
36	4	50	0	175	50
37	3	50	-50	175	0
38	2	110	0	175	110
39	1	100	0	175	100
40	4	60	-250	175	-190
41	4	55	0	175	55
42	3	45	0	175	45
43	2	90	0	175	90
44	1	80	-200	175	-120
45	4	40	0	175	40
46	2	100	0	175	100
47	3	60	-50	175	10
48	1	120	0	175	120
49	4	60	0	175	60
50	4	40	0	175	40
51	1	110	-250	175	-140
52	2	120	0	175	120
53	4	45	0	175	45
54	3	40	-50	175	-10
55	4	55	0	175	55
56	1	90	-350	175	-260
57	2	120	-1750	175	-1630
58	3	55	0	175	55
59	4	65	0	175	65
60	4	70	0	175	70
61	2	110	0	175	110
62	3	55	-25	175	30
63	1	110	0	175	110
64	2	140	0	175	140
65	3	65	-75	175	-10
66	4	50	0	175	50
67	1	130	-350	175	-220
68	1	90	0	175	90
69	1	100	-250	175	-150
70	2	130	0	175	130
71	2	100	0	175	100
72	2	110	0	175	110
73	4	70	-275	175	-205
74	2	120	0	175	120
75	3	45	0	175	45
76	4	60	0	175	60
77	1	120	-200	175	-80
78	2	120	0	175	120
79	1	110	0	175	110
80	1	90	-300	175	-210
81	2	140	0	175	140
82	4	55	0	175	55
83	3	70	-25	175	45
84	2	110	0	175	110
85	2	130	0	175	130
86	1	130	-150	175	-20
87	1	120	-250	175	-130
88	1	100	0	175	100
89	2	140	-2000	175	-1860
90	3	40	0	175	40
91	4	65	0	175	65
92	2	120	0	175	120
93	2	110	0	175	110
94	2	130	0	175	130
95	2	150	0	175	150
96	2	110	0	175	110
97	1	120	-250	175	-130
98	1	140	-300	175	-160
99	4	80	0	175	80
100	3	50	-25	175	25
1	4	50	0	177	50
2	4	40	0	177	40
3	2	100	0	177	100
4	1	100	0	177	100
5	4	45	0	177	45
6	2	80	0	177	80
7	4	45	0	177	45
8	4	55	0	177	55
9	1	120	0	177	120
10	2	110	0	177	110
11	4	60	0	177	60
12	4	40	0	177	40
13	1	80	-150	177	-70
14	1	90	0	177	90
15	4	55	0	177	55
16	3	50	0	177	50
17	4	50	0	177	50
18	2	120	0	177	120
19	1	110	-300	177	-190
20	4	60	-250	177	-190
21	2	90	0	177	90
22	3	60	0	177	60
23	4	55	0	177	55
24	1	100	0	177	100
25	1	80	-200	177	-120
26	4	40	0	177	40
27	1	120	0	177	120
28	4	60	0	177	60
29	2	100	0	177	100
30	4	40	0	177	40
31	1	110	-250	177	-140
32	4	45	0	177	45
33	2	90	0	177	90
34	3	40	-50	177	-10
35	4	55	0	177	55
36	2	120	0	177	120
37	4	65	0	177	65
38	1	90	-350	177	-260
39	1	110	0	177	110
40	4	70	0	177	70
41	3	55	0	177	55
42	4	50	0	177	50
43	1	130	-350	177	-220
44	1	90	0	177	90
45	4	70	-275	177	-205
46	4	60	0	177	60
47	3	55	-50	177	5
48	3	45	0	177	45
49	4	55	0	177	55
50	1	100	-250	177	-150
51	1	120	-200	177	-80
52	1	110	0	177	110
53	3	50	-50	177	0
54	3	45	0	177	45
55	4	65	0	177	65
56	4	80	0	177	80
57	1	90	-300	177	-210
58	1	130	-150	177	-20
59	4	40	0	177	40
60	2	110	-1250	177	-1140
61	2	80	0	177	80
62	4	80	0	177	80
63	3	60	-50	177	10
64	4	40	0	177	40
65	2	110	0	177	110
66	3	40	-50	177	-10
67	3	55	0	177	55
68	4	65	0	177	65
69	3	55	-25	177	30
70	3	65	-75	177	-10
71	3	45	0	177	45
72	4	55	-300	177	-245
73	4	60	0	177	60
74	1	120	-250	177	-130
75	1	100	0	177	100
76	4	65	0	177	65
77	3	70	-25	177	45
78	3	40	0	177	40
79	1	120	-250	177	-130
80	4	75	0	177	75
81	4	60	0	177	60
82	4	65	0	177	65
83	4	75	-325	177	-250
84	4	85	0	177	85
85	2	100	0	177	100
86	4	45	0	177	45
87	4	55	0	177	55
88	3	50	-25	177	25
89	3	60	-75	177	-15
90	3	70	0	177	70
91	4	70	0	177	70
92	2	90	0	177	90
93	4	55	0	177	55
94	2	130	-1500	177	-1370
95	3	40	-50	177	-10
96	3	60	0	177	60
97	4	70	0	177	70
98	4	80	0	177	80
99	4	65	0	177	65
100	4	70	0	177	70
1	1	100	0	186	100
2	4	50	0	186	50
3	3	50	0	186	50
4	3	60	0	186	60
5	1	120	0	186	120
6	1	80	-150	186	-70
7	4	40	0	186	40
8	4	45	0	186	45
9	1	90	0	186	90
10	1	110	-300	186	-190
11	3	40	-50	186	-10
12	4	45	0	186	45
13	4	55	0	186	55
14	4	60	0	186	60
15	4	40	0	186	40
16	1	100	0	186	100
17	4	55	0	186	55
18	4	50	0	186	50
19	1	80	-200	186	-120
20	1	120	0	186	120
21	1	110	-250	186	-140
22	2	100	0	186	100
23	2	80	0	186	80
24	3	55	0	186	55
25	4	60	-250	186	-190
26	4	55	0	186	55
27	4	40	0	186	40
28	4	60	0	186	60
29	4	40	0	186	40
30	2	110	0	186	110
31	2	120	0	186	120
32	4	45	0	186	45
33	2	90	0	186	90
34	3	55	-50	186	5
35	3	45	0	186	45
36	3	50	-50	186	0
37	3	45	0	186	45
38	3	60	-50	186	10
39	3	40	-50	186	-10
40	2	100	0	186	100
41	2	90	0	186	90
42	1	90	-350	186	-260
43	4	55	0	186	55
44	4	65	0	186	65
45	4	70	0	186	70
46	4	50	0	186	50
47	1	110	0	186	110
48	3	55	0	186	55
49	1	130	-350	186	-220
50	3	55	-25	186	30
51	3	65	-75	186	-10
52	4	70	-275	186	-205
53	2	120	0	186	120
54	2	110	-1250	186	-1140
55	1	90	0	186	90
56	1	100	-250	186	-150
57	4	60	0	186	60
58	4	55	0	186	55
59	4	65	0	186	65
60	4	80	0	186	80
61	4	40	0	186	40
62	4	80	0	186	80
63	4	40	0	186	40
64	1	120	-200	186	-80
65	4	65	0	186	65
66	4	55	-300	186	-245
67	3	45	0	186	45
68	3	70	-25	186	45
69	2	80	0	186	80
70	4	60	0	186	60
71	1	110	0	186	110
72	3	40	0	186	40
73	1	90	-300	186	-210
74	4	65	0	186	65
75	3	50	-25	186	25
76	4	75	0	186	75
77	4	60	0	186	60
78	2	110	0	186	110
79	3	60	-75	186	-15
80	1	130	-150	186	-20
81	1	120	-250	186	-130
82	1	100	0	186	100
83	1	120	-250	186	-130
84	2	100	0	186	100
85	3	70	0	186	70
86	4	65	0	186	65
87	1	140	-300	186	-160
88	3	40	-50	186	-10
89	2	90	0	186	90
90	4	75	-325	186	-250
91	3	60	0	186	60
92	1	110	0	186	110
93	2	130	-1500	186	-1370
94	3	65	-25	186	40
95	4	85	0	186	85
96	4	45	0	186	45
97	4	55	0	186	55
98	3	55	0	186	55
99	4	70	0	186	70
100	2	120	0	186	120
1	4	50	0	191	50
2	2	100	0	191	100
3	3	50	0	191	50
4	3	60	0	191	60
5	1	100	0	191	100
6	1	120	0	191	120
7	2	80	0	191	80
8	3	40	-50	191	-10
9	4	40	0	191	40
10	3	55	0	191	55
11	3	55	-50	191	5
12	2	110	0	191	110
13	3	45	0	191	45
14	4	45	0	191	45
15	4	45	0	191	45
16	1	80	-150	191	-70
17	2	120	0	191	120
18	2	90	0	191	90
19	2	100	0	191	100
20	2	90	0	191	90
21	3	50	-50	191	0
22	1	90	0	191	90
23	2	120	0	191	120
24	1	110	-300	191	-190
25	2	110	-1250	191	-1140
26	2	80	0	191	80
27	3	45	0	191	45
28	2	110	0	191	110
29	1	100	0	191	100
30	1	80	-200	191	-120
31	2	100	0	191	100
32	3	60	-50	191	10
33	4	55	0	191	55
34	2	90	0	191	90
35	1	120	0	191	120
36	3	40	-50	191	-10
37	4	60	0	191	60
38	1	110	-250	191	-140
39	1	90	-350	191	-260
40	1	110	0	191	110
41	1	130	-350	191	-220
42	2	130	-1500	191	-1370
43	1	90	0	191	90
44	2	120	0	191	120
45	2	130	0	191	130
46	3	55	0	191	55
47	2	110	0	191	110
48	2	90	0	191	90
49	2	100	0	191	100
50	4	40	0	191	40
51	3	55	-25	191	30
52	2	120	0	191	120
53	2	120	-1750	191	-1630
54	1	100	-250	191	-150
55	2	110	0	191	110
56	2	140	0	191	140
57	1	120	-200	191	-80
58	2	130	0	191	130
59	2	100	0	191	100
60	4	55	0	191	55
61	2	110	0	191	110
62	2	120	0	191	120
63	4	50	0	191	50
64	2	120	0	191	120
65	2	140	0	191	140
66	2	110	0	191	110
67	4	60	-250	191	-190
68	2	130	0	191	130
69	2	140	-2000	191	-1860
70	2	120	0	191	120
71	4	55	0	191	55
72	4	40	0	191	40
73	2	110	0	191	110
74	2	130	0	191	130
75	2	150	0	191	150
76	2	110	0	191	110
77	4	60	0	191	60
78	2	150	0	191	150
79	2	120	0	191	120
80	2	140	0	191	140
81	2	140	0	191	140
82	4	40	0	191	40
83	4	45	0	191	45
84	4	55	0	191	55
85	2	150	0	191	150
86	2	130	0	191	130
87	2	120	0	191	120
88	2	140	0	191	140
89	2	160	-2250	191	-2090
90	2	120	0	191	120
91	2	160	0	191	160
92	2	130	0	191	130
93	2	150	0	191	150
94	2	150	0	191	150
95	2	160	0	191	160
96	2	140	0	191	140
97	2	130	0	191	130
98	2	150	0	191	150
99	4	65	0	191	65
100	2	170	0	191	170
1	3	50	0	205	50
2	2	100	0	205	100
3	4	50	0	205	50
4	1	100	0	205	100
5	3	60	0	205	60
6	4	40	0	205	40
7	1	120	0	205	120
8	3	40	-50	205	-10
9	4	45	0	205	45
10	1	80	-150	205	-70
11	3	55	0	205	55
12	1	90	0	205	90
13	4	45	0	205	45
14	1	110	-300	205	-190
15	3	55	-50	205	5
16	3	45	0	205	45
17	1	100	0	205	100
18	4	55	0	205	55
19	2	80	0	205	80
20	1	80	-200	205	-120
21	3	50	-50	205	0
22	3	45	0	205	45
23	2	110	0	205	110
24	4	60	0	205	60
25	1	120	0	205	120
26	2	120	0	205	120
27	3	60	-50	205	10
28	4	40	0	205	40
29	3	40	-50	205	-10
30	3	55	0	205	55
31	1	110	-250	205	-140
32	2	90	0	205	90
33	4	55	0	205	55
34	2	100	0	205	100
35	4	50	0	205	50
36	1	90	-350	205	-260
37	3	55	-25	205	30
38	3	65	-75	205	-10
39	4	60	-250	205	-190
40	4	55	0	205	55
41	1	110	0	205	110
42	3	45	0	205	45
43	2	90	0	205	90
44	4	40	0	205	40
45	1	130	-350	205	-220
46	2	120	0	205	120
47	3	70	-25	205	45
48	3	40	0	205	40
49	1	90	0	205	90
50	2	110	-1250	205	-1140
51	3	50	-25	205	25
52	4	60	0	205	60
53	1	100	-250	205	-150
54	2	80	0	205	80
55	1	120	-200	205	-80
56	3	60	-75	205	-15
57	4	40	0	205	40
58	2	110	0	205	110
59	3	70	0	205	70
60	4	45	0	205	45
61	2	100	0	205	100
62	3	40	-50	205	-10
63	1	110	0	205	110
64	4	55	0	205	55
65	2	90	0	205	90
66	3	60	0	205	60
67	1	90	-300	205	-210
68	3	65	-25	205	40
69	2	130	-1500	205	-1370
70	4	65	0	205	65
71	3	55	0	205	55
72	2	120	0	205	120
73	1	130	-150	205	-20
74	3	80	-50	205	30
75	2	130	0	205	130
76	4	70	0	205	70
77	1	120	-250	205	-130
78	3	40	-25	205	15
79	3	60	-50	205	10
80	4	50	0	205	50
81	1	100	0	205	100
82	2	110	0	205	110
83	3	55	0	205	55
84	4	70	-275	205	-205
85	1	120	-250	205	-130
86	2	90	0	205	90
87	3	65	-25	205	40
88	4	60	0	205	60
89	1	140	-300	205	-160
90	2	100	0	205	100
91	3	40	-75	205	-35
92	2	120	0	205	120
93	4	55	0	205	55
94	1	110	0	205	110
95	2	120	-1750	205	-1630
96	3	80	-50	205	30
97	4	65	0	205	65
98	3	65	-25	205	40
99	2	110	0	205	110
100	3	75	0	205	75
1	3	50	0	210	50
2	3	60	0	210	60
3	3	40	-50	210	-10
4	4	50	0	210	50
5	1	100	0	210	100
6	1	120	0	210	120
7	3	55	0	210	55
8	3	55	-50	210	5
9	3	45	0	210	45
10	4	40	0	210	40
11	2	100	0	210	100
12	1	80	-150	210	-70
13	4	45	0	210	45
14	3	50	-50	210	0
15	2	80	0	210	80
16	2	110	0	210	110
