"K","a_pun","a_rew","deviance","omega_f","omega_p","theta"
1.13501960468055,0.128834731574313,0.57205773982067,242.00994632273,-2.27370531727524,-3.15106736909408,1
0.355058190148949,0.0510819153746246,0.315829619727334,242.211110125917,-1.98812007064148,-2.28779468743662,1
0.787503089403349,0.0954690810681223,0.363181586747455,240.30997591042,-1.60706342899604,-4.02490734069144,1
0.579468307721595,0.157985532494086,0.51723271070705,239.76780512775,-1.27716993402145,-2.46788769337179,1
0.672899932890679,0.130420713929695,0.583487215958669,241.240213238066,-2.12309899321311,-1.99415864133058,1
0.781723031441644,0.0982608926273223,0.486413364360911,239.32601013709,-1.82353971519299,-2.8565611174361,1
0.78876489959808,0.057253639959898,0.103810879466232,242.174832463529,-3.23673176366625,-3.25798408484404,1
0.440702310325507,0.043057061740752,0.0342758697645468,241.646123879393,-3.237765923296,-3.08975600609796,1
0.575547521038773,0.0554027248729415,0.0316907782766626,246.104617906443,-3.54725737439125,-2.1322290639641,1
0.542775343183074,0.0312064719508354,0.253808044546471,247.214708020051,-3.51933452666416,-2.54844732906296,1
1.48894101674679,0.015353235513393,0.203103392893924,247.870232903781,-3.24677383102721,-4.66892663182208,1
1.31299549544124,0.00971102449887,0.0254935808294954,244.9709158375,-3.77051517704798,-3.61593541988598,1
1.66137178706941,0.00668029931597765,0.0872052862975071,246.409864059518,-1.96311272192203,-3.48845639755249,1
1.5194803564116,0.0418015336453088,0.0764600029150219,243.264964720684,-2.01922318422943,-3.65475595744814,1
1.42617017843604,0.0430185381923125,0.170416214088113,246.457370417493,-0.990758236225363,-2.43489591425968,1
1.28389819301764,0.132777709547874,0.776860104438985,243.959737661451,-1.40836963921036,-4.42121690252572,1
1.71387838479332,0.0749671875344995,0.839151372803559,246.951530740105,-0.191274058493301,-5.10422060841383,1
1.40163972814459,0.103047066490216,0.758886065359804,246.844563817319,-0.145730356490058,-5.47102877024748,1
1.24035232677173,0.160017060265618,0.900064539006371,247.235117441132,-0.72237732890152,-2.25420822367675,1
0.809229866372889,0.130365281031748,0.849875497452706,242.009835512462,-0.931993048813472,-3.27992003183699,1
0.6865174031593,0.193276530164488,0.500102242145061,241.874833792866,-1.14687066339802,-3.08421784618913,1
0.648271731935948,0.204128254116394,0.691770929058337,241.990290425356,-1.27542183669367,-2.87490527221998,1
0.429081506624222,0.139318850081091,0.340515557273361,240.90309262024,-2.11644683857069,-2.57025821002022,1
0.461180849771305,0.137447212894035,0.390341298669836,241.955873844194,-1.47147858179045,-3.61500443935233,1
1.20662689400949,0.126630871252343,0.319614737229093,240.773555398618,-1.47101078254499,-3.56603583208143,1
0.84256850621311,0.121618709407531,0.631821198209685,241.445269680248,-0.60888815634838,-2.91196203924397,1
0.900889565885107,0.140675120084492,0.908728975893541,242.881544978019,-1.10492728093354,-2.43613280908816,1
0.668316095413523,0.0773891721271114,0.456782740247687,239.662916152587,-0.655240779156969,-3.056321051225,1
0.463581929189707,0.145372009859268,0.714438620460939,244.907987558312,-0.556430077723862,-3.81190112463665,1
0.335655841546574,0.148632388875784,0.505615707448883,244.799766928196,-0.54376247046369,-3.38527511277278,1
0.251942784095224,0.147876949675179,0.736941169627161,248.029312624084,-1.54052008897661,-3.54180564797832,1
2.39985692694388,0.158597099424486,0.819187063927048,246.740835732391,-1.08835997928636,-5.30389256633534,1
2.09474008037715,0.0148444473317835,0.361457830947497,247.372187474673,-0.761916606969768,-5.00207846913297,1
2.0212131234919,0.0588868950165512,0.226110102056596,244.610301841995,-1.94691686172528,-6.15370596660284,1
1.29589145513513,0.0672136032114044,0.209943801485052,242.528115311616,-2.07282256621378,-5.14432963068069,1
1.58094620074957,0.0394629961958086,0.138394540964395,242.416357945196,-1.85366251316148,-4.03057680760145,1
1.45186649071509,0.0150279691671601,0.111210676968973,244.649863825882,-0.892860282893686,-3.65127263466017,1
1.70027164863596,0.095880397879518,0.267370946711068,245.035913293902,-0.768233455915499,-3.86844434257406,1
0.455479436336243,0.175760667869616,0.62458000624387,241.703337239998,-1.76317987714214,-2.82824904930306,1
0.379542270930198,0.110567422872589,0.448860093270477,240.590124575589,-1.9360822269133,-2.1013675633026,1
0.649348376345717,0.156424532568477,0.547207676985654,240.012189049619,-1.88398892794598,-2.18778409367685,1
0.326950523895444,0.1286113643128,0.656406967453579,241.96827247138,-0.901108262971235,-2.69414830246654,1
