subject,parameter,value
23,omega_f,3.696763992522
23,omega_p,-1.00404861662737
23,theta,1
24,K,1.79272115030489
24,a_pun,0.0200962537687436
24,a_rew,0.13622891173262
24,deviance,248.019445025179
24,omega_f,2.45543514704545
24,omega_p,-1.46426976322734
24,theta,1
25,K,0.831210823340156
25,a_pun,0.0575926316427596
25,a_rew,0.621132045356132
25,deviance,183.749256222455
25,omega_f,-3.52025808728026
25,omega_p,-5.8611206222849
25,theta,1
26,K,3.26631381778066
26,a_pun,0.0313561677859139
26,a_rew,0.403900211811469
26,deviance,241.633609828914
26,omega_f,-5.73841654752058
26,omega_p,2.7237772874737
26,theta,1
27,K,3.13653760380183
27,a_pun,0.0556647288384174
27,a_rew,0.0674038147606785
27,deviance,237.894126948932
27,omega_f,4.4542433724504
27,omega_p,-2.46547774655738
27,theta,1
28,K,3.0973278550041
28,a_pun,0.0556490976910426
28,a_rew,0.329914090208374
28,deviance,273.697248554615
28,omega_f,0.344660846518237
28,omega_p,0.557787715275831
28,theta,1
29,K,0.346827818677595
29,a_pun,0.0957117292885498
29,a_rew,0.504223578842025
29,deviance,244.603766424534
29,omega_f,2.54904756538282
29,omega_p,-3.76662694564684
29,theta,1
30,K,1.1810720543825
30,a_pun,0.0214512713692094
30,a_rew,0.100167642903997
30,deviance,224.773808319451
30,omega_f,3.36478435211752
30,omega_p,-5.99506602874772
30,theta,1
31,K,3.03286096869159
31,a_pun,0.0211875917042229
31,a_rew,0.0765554543085367
31,deviance,204.318736970414
31,omega_f,4.56376616933628
31,omega_p,-1.66937652850488
31,theta,1
32,K,3.06751794133765
32,a_pun,0.0891502037708857
32,a_rew,0.317592148141122
32,deviance,261.17241634155
32,omega_f,-2.62410200145396
32,omega_p,1.79558687701555
32,theta,1
33,K,3.47576644219396
33,a_pun,0.176222390701961
33,a_rew,0.215683232429175
33,deviance,241.679787375193
33,omega_f,1.77870742781753
33,omega_p,-1.76854452512174
33,theta,1
34,K,1.42733513873198
34,a_pun,0.0583735521437195
34,a_rew,0.0774802845327773
34,deviance,231.602477680162
34,omega_f,-0.609373031804063
34,omega_p,-5.64024236547505
34,theta,1
35,K,2.72505803048626
35,a_pun,0.0554412597498227
35,a_rew,0.0652167372671651
35,deviance,266.425980235488
35,omega_f,2.0496412470314
35,omega_p,-0.791990867636003
35,theta,1
36,K,2.296782800123
36,a_pun,0.0553884604866244
36,a_rew,0.0831278870940347
36,deviance,273.704163374849
36,omega_f,0.518813433054823
36,omega_p,-0.61452351542362
36,theta,1
37,K,2.72850833046459
37,a_pun,0.140672453374608
37,a_rew,0.48029313939735
37,deviance,205.626151897811
37,omega_f,2.21198638267554
37,omega_p,0.371074914199044
37,theta,1
38,K,2.88123547269599
38,a_pun,0.0447728431325315
38,a_rew,0.607322453654011
38,deviance,217.137096810959
38,omega_f,2.84870080528216
38,omega_p,-4.28897613868519
38,theta,1
39,K,2.37156210212923
39,a_pun,0.0838173458832601
39,a_rew,0.141145704688223
39,deviance,223.983292228234
39,omega_f,-0.986521618692059
39,omega_p,5.60737661111414
39,theta,1
40,K,1.57457082494297
40,a_pun,0.111631188738426
40,a_rew,0.0682291327042108
40,deviance,255.753320222721
40,omega_f,0.934738179329087
40,omega_p,-2.14436919763703
40,theta,1
41,K,1.97362668690275
41,a_pun,0.109601870491348
41,a_rew,0.113591002122521
41,deviance,226.098849104547
41,omega_f,3.32000036612644
41,omega_p,-2.61655264814004
41,theta,1
42,K,1.08623857194437
42,a_pun,0.100667435493588
42,a_rew,0.467759124865585
42,deviance,243.404566738253
42,omega_f,-1.36307777282922
42,omega_p,-3.16894206085563
42,theta,1
