index,parameter,value
266,K,2.37619890371925
267,K,2.67465973554879
268,K,2.23488149406646
269,K,1.94100351141615
270,K,2.14591021178255
271,K,1.99760032924501
272,K,2.06798776302064
273,K,2.44940312960024
274,K,2.36419329607784
275,K,2.06589537241616
276,K,2.33909931301785
277,K,2.33456734215898
278,K,2.12022937942925
279,K,2.06917274714686
280,K,1.75121441058856
281,K,2.29829351097802
282,K,2.55417468239285
283,K,2.54198317885626
284,K,2.21938166690335
285,K,2.15922441683955
286,K,1.78403343676608
287,K,2.19543501838466
288,K,2.34069826320418
289,K,1.642383544465
290,K,2.23768930386113
291,K,2.27097323750015
292,K,2.30537351040662
293,K,2.16716836204436
294,K,2.07401423565748
295,K,1.96641811498701
296,K,2.38528458392283
297,K,1.94944795809095
298,K,2.02367672638499
299,K,2.36415577384899
300,K,2.16076070151473
301,K,2.09412181201562
302,K,2.29563652012757
303,K,2.18975563792645
304,K,2.40300566610635
305,K,1.92434523906656
306,K,1.98804943487849
307,K,1.7114002975916
308,K,2.10811821008547
309,K,2.14681590688911
310,K,1.93656631609198
311,K,2.31520505496455
312,K,2.36439221788069
313,K,2.05642132080728
314,K,2.48924978423023
315,K,2.85396447985026
316,K,1.9288745760844
317,K,2.19492369362185
318,K,1.82263822525445
319,K,2.01235276198095
320,K,1.90692133710971
321,K,2.12750358710498
322,K,1.99080970402571
323,K,1.98852654226046
324,K,2.37857253530166
325,K,2.00149436946395
326,K,2.08090951643478
327,K,2.36107771137649
328,K,2.26354150147583
329,K,2.09122863158585
330,K,1.98613840390167
331,K,2.16013780822063
332,K,2.31910502239938
333,K,1.82298849348851
334,K,2.13906043438206
335,K,1.69530314022687
336,K,2.49421902359384
337,K,2.14468105534663
338,K,1.75954584098401
339,K,2.23895755933607
340,K,2.13465548818661
341,K,1.91187449071701
342,K,2.17028635106935
343,K,2.11386445023385
344,K,1.84549062350287
345,K,1.83029836334291
346,K,2.31949576997645
347,K,2.43686601318792
348,K,1.77499709125846
349,K,1.801152004123
350,K,2.07986729457134
351,K,2.23043642572091
352,K,1.76552676317115
353,K,2.27111007329196
354,K,2.16874873310205
355,K,2.27563453432786
356,K,2.48027603646087
357,K,2.20876267523417
358,K,2.3296816079862
359,K,2.66325343989475
360,K,2.06608492756206
361,K,2.49615275989548
362,K,1.69908488387657
363,K,2.14778937931992
364,K,2.15692133807609
365,K,2.02460565100683
366,K,2.51036428411021
367,K,2.38343220551346
368,K,2.06796794800479
369,K,2.34006129715696
370,K,2.13831550051238
371,K,2.07077271890088
372,K,1.96085590314313
373,K,2.05056312994586
374,K,2.40559743953658
375,K,2.20772809267661
376,K,2.37761179039463
377,K,2.16404194807896
378,K,1.86258997492291
379,K,2.53384622822931
380,K,1.66263921625611
381,K,2.23710601195033
382,K,1.82412765946684
383,K,1.87847277559662
384,K,1.9579492186601
385,K,1.89795888055257
386,K,2.35257618105928
387,K,1.80220117415986
388,K,2.42808529908675
389,K,2.13620642660227
390,K,1.86432408711809
391,K,1.8638084634279
392,K,2.37623050604399
393,K,1.84229648855165
394,K,2.09605890443587
395,K,2.1757934147926
396,K,1.92356390963442
397,K,2.41073870159565
398,K,2.33046370232825
399,K,2.24541545228748
400,K,2.24189284487404
401,K,2.60339968277861
402,K,2.36641180809009
403,K,2.34237549918077
404,K,2.2899961465816
405,K,1.84409486788228
406,K,2.03077793503792
407,K,2.19855097544516
408,K,1.92150578472045
409,K,1.87673825760125
410,K,2.57012030543337
411,K,1.52791370708229
412,K,2.12579752698501
413,K,1.8823316797619
414,K,2.24582729110213
415,K,1.95266380046734
416,K,2.16232842297572
417,K,2.13787116856704
418,K,1.80271755757633
419,K,2.24021354341543
420,K,2.34305756187656
421,K,2.24702383888573
422,K,2.52320463632018
423,K,2.60282698817235
424,K,2.08820265403749
425,K,2.0759645541168
426,K,2.21320250165512
427,K,2.60266732885512
428,K,1.90074066693697
429,K,1.95895522314169
430,K,2.0279403111958
431,K,1.51330694752111
432,K,2.30645866535968
433,K,2.41192686628168
434,K,2.64164128681179
435,K,2.05399793481413
436,K,2.22945049463462
437,K,2.39501847992758
438,K,2.28441232579537
439,K,1.99253295317899
440,K,2.06930997549944
441,K,2.4963585715354
442,K,2.72957102430044
443,K,2.38256155414339
444,K,2.29921826938457
445,K,2.55878919251912
446,K,2.2689132274812
447,K,2.03851812148819
448,K,2.31045402541323
449,K,2.02542767148575
450,K,2.18228163409674
451,K,1.86690354156674
452,K,1.82519988590391
453,K,1.77001372176099
454,K,2.27434390767537
455,K,2.13563209085871
456,K,2.14117947146409
457,K,1.88914173479113
458,K,2.24866762186864
459,K,2.88433882555976
460,K,2.68198380344939
461,K,2.27252269785145
462,K,2.17104860989834
463,K,2.17264931602603
464,K,2.31439706914276
465,K,2.03135307512659
466,K,1.6571112563805
467,K,2.13776778372665
468,K,2.08641665583648
469,K,2.38060916451534
470,K,1.93279537426281
471,K,1.87998847628907
472,K,2.33553265628468
473,K,1.98592664418888
474,K,2.16053620958602
475,K,2.31360220410466
476,K,2.24546230915701
477,K,1.82608642815471
478,K,2.14554890838643
479,K,2.48235484340966
480,K,2.30117349480283
481,K,2.19768155028439
482,K,2.29223525635705
483,K,2.32842631038088
484,K,2.42866644450073
485,K,2.19651600459704
486,K,2.12683557047906
487,K,2.01055120410218
488,K,2.22290303129604
489,K,2.7907803867002
490,K,2.14676536322554
491,K,2.76793732972178
492,K,2.11493456252174
493,K,2.04586280573513
494,K,1.89753547758209
495,K,2.48351920325095
496,K,2.52395015645878
497,K,1.86943595255834
498,K,2.22617613545814
499,K,2.47038718437186
500,K,2.07184383733277
501,K,1.84979044337627
502,K,2.3736244649296
503,K,2.39625008853683
504,K,2.11011042979065
505,K,2.04570913712466
506,K,1.9948039869629
507,K,2.57731095642659
508,K,2.08019360274731
509,K,1.47952287848524
510,K,1.5559008564019
511,K,2.20486081063268
512,K,2.2897657016732
513,K,2.29483339725495
514,K,2.07434795251819
515,K,2.5583332670915
516,K,2.38809064461637
517,K,2.53502074133415
518,K,1.94692568763491
