subject,parameter,value
36,a_pun,0.263987296021953
36,a_rew,0.901232850370471
36,deviance,140.961054416501
36,omega_f,2.66229362118533
36,omega_p,0.535581152101078
36,theta,1
37,K,3.07799739035849
37,a_pun,0.0818352787866468
37,a_rew,0.754651129612764
37,deviance,131.399785387788
37,omega_f,2.82834997133992
37,omega_p,0.702455990771852
37,theta,1
38,K,1.17817728319442
38,a_pun,0.108102090007452
38,a_rew,0.32536326175788
38,deviance,82.6505405958279
38,omega_f,6.02095313820868
38,omega_p,-3.38656330372971
38,theta,1
39,K,2.53326961799684
39,a_pun,0.276786593077958
39,a_rew,0.732738038719902
39,deviance,97.404931571682
39,omega_f,3.69022962139551
39,omega_p,-2.28019018101903
39,theta,1
40,K,1.07633653395226
40,a_pun,0.0710523637111196
40,a_rew,0.285730017812458
40,deviance,86.2436793669029
40,omega_f,6.02804773172307
40,omega_p,-3.66499508586482
40,theta,1
41,K,0.461671503359686
41,a_pun,0.141621769030329
41,a_rew,0.915945046306183
41,deviance,138.824491261628
41,omega_f,1.31223320043069
41,omega_p,3.69295847860785
41,theta,1
42,K,0.0424713209138793
42,a_pun,0.0912167414925739
42,a_rew,0.826817948099044
42,deviance,153.727555300559
42,omega_f,0.119498740172072
42,omega_p,5.29386378503503
42,theta,1
