index,parameter,value
122,K,1.94395582036049
123,K,1.87814150301516
124,K,2.06788232345563
125,K,1.92727334762912
126,K,1.69797077982181
127,K,1.6989111543922
128,K,1.86662608316483
129,K,2.15973305761108
130,K,2.10499060217704
131,K,1.76804973451841
132,K,2.20935892980959
133,K,1.90757004605041
134,K,2.18185952800843
135,K,1.81412322405314
136,K,1.62391174310623
137,K,1.87989325809934
138,K,1.66829870221357
139,K,1.87173329522915
140,K,1.92703742305111
141,K,1.84039376125521
142,K,2.03147824017303
143,K,2.04121760228598
144,K,2.25278513038892
145,K,1.65222368314716
146,K,1.90546792977749
147,K,2.25907995980364
148,K,2.07169694456193
149,K,2.17891045511232
150,K,2.06588093147631
151,K,1.98028830611675
152,K,1.71713610011704
153,K,1.69385104085521
154,K,2.01011721763246
155,K,1.98451333501773
156,K,2.28857352749273
157,K,1.8660571186584
158,K,2.3141064484218
159,K,1.70318658013654
160,K,1.90630772544674
161,K,1.95169687086198
162,K,1.67657200032751
163,K,2.21153289043564
164,K,1.83513507580155
165,K,1.74746840108564
166,K,2.05410606011948
167,K,1.48890359668595
168,K,2.00353228084182
169,K,1.8239012234849
170,K,1.91456065674809
171,K,2.31816740448702
172,K,2.14549512336792
173,K,1.83736740917809
174,K,1.83944532703554
175,K,2.0247409915383
176,K,1.8455498887683
177,K,1.83729528267793
178,K,1.73576303362834
179,K,1.73383855983336
180,K,2.43087474462771
181,K,1.47364202838975
182,K,2.10370242245685
183,K,1.9699802760098
184,K,2.09893848707832
185,K,1.82544929785451
186,K,1.98328229059537
187,K,1.72670556716598
188,K,1.88520226833584
189,K,1.75143914282376
190,K,2.05649137133443
191,K,1.93919983146781
192,K,1.96196009371055
193,K,1.69705930790803
194,K,1.65833852984601
195,K,1.56582663302898
196,K,1.75401983566518
197,K,1.8165331457773
198,K,2.23211036709919
199,K,2.04362753290829
200,K,1.98201422027038
201,K,1.9479398301877
202,K,2.44623186730073
203,K,1.99665078208822
204,K,2.28261178649078
205,K,2.16463274563191
206,K,2.20673593903095
207,K,2.03308820423855
208,K,1.51086539159039
209,K,2.1299693994996
210,K,1.79926301154414
211,K,1.89594009112326
212,K,2.25553779474496
213,K,1.78224323380812
214,K,2.15400338229928
215,K,1.77986664770955
216,K,1.69992134441565
217,K,2.11792862305868
218,K,1.77512722170846
219,K,2.10002759035396
220,K,2.19946125491408
221,K,1.56386235643146
222,K,1.79988861728622
223,K,1.9686215021503
224,K,2.07045345346837
225,K,1.91210638116484
226,K,1.75762430817413
227,K,1.92840109631965
228,K,1.79688091582433
229,K,2.20879185492803
230,K,1.98712041884998
231,K,1.8146190921751
232,K,2.0442042724242
233,K,1.76494268799731
234,K,1.66422058930244
235,K,1.8264345732508
236,K,1.97693917678512
237,K,1.70178571283163
238,K,2.10309837889003
239,K,2.02936176105216
240,K,2.30400351864407
241,K,1.72218312849879
242,K,1.41445725032279
243,K,2.27569145017405
244,K,1.67013408463323
245,K,1.62598355419188
246,K,2.35352362640326
247,K,2.3506070362082
248,K,2.23445170832948
249,K,1.59692345090932
250,K,1.97765962788814
251,K,1.81817893138323
252,K,1.79192960397941
253,K,2.44912059205491
254,K,2.10979393113389
255,K,1.96721999548788
256,K,1.59783423611663
257,K,2.28418615807244
258,K,2.02511409105363
259,K,1.94751055360525
260,K,2.02705722451215
261,K,1.94787519257243
262,K,1.8895919983967
263,K,2.08922047997298
264,K,1.89316377300189
265,K,1.74951399502197
266,K,2.20918146215517
267,K,1.86320256363713
268,K,1.77820873788292
269,K,2.19173275594058
270,K,1.95033369805978
271,K,1.95622189424502
272,K,1.58851577912778
273,K,1.76965955650689
274,K,1.72297499496938
275,K,1.75957323286936
276,K,1.77245077774845
277,K,2.16144059706293
278,K,1.71965807500831
279,K,2.05039088985086
280,K,1.6742799108124
281,K,1.72293097349277
282,K,1.91690823967295
283,K,1.89260893963629
284,K,2.0290966943708
285,K,1.81478592816051
286,K,1.79184503876024
287,K,1.91681335910066
288,K,2.03676963263007
289,K,1.72770443487609
290,K,1.87730184115619
291,K,1.9534529664825
292,K,2.04916415117723
293,K,2.04989649547121
294,K,1.94122918805292
295,K,1.7059128095223
296,K,1.89941884981589
297,K,2.02107547848126
298,K,2.16572131939935
299,K,1.9936799190103
300,K,1.97584732565282
301,K,1.99590112700999
302,K,1.83416485557965
303,K,1.72962681344403
304,K,2.131993399959
305,K,2.32537509161192
306,K,1.83114969636495
307,K,2.04609383110383
308,K,2.22967027782854
309,K,2.16065884540821
310,K,2.31169080110192
311,K,1.95197937902631
312,K,1.99804958404635
313,K,2.01567783699451
314,K,1.86734595580544
315,K,2.1685061777214
316,K,1.83823502528124
317,K,2.20737278073374
318,K,1.76745779722905
319,K,2.20227967120428
320,K,1.89940557310537
321,K,1.62297121606368
322,K,1.97468725054994
323,K,2.23461479389662
324,K,2.17903750980495
325,K,1.73092795747823
326,K,1.8374067440246
327,K,2.10438398306493
328,K,2.55830258670392
329,K,1.96591362371002
330,K,2.03894472856987
331,K,1.67349751723277
332,K,1.91244317885858
333,K,2.16947105934842
334,K,2.06939017958005
335,K,2.76146684684688
336,K,2.0697039337364
337,K,1.99224157722655
338,K,1.52323823482397
339,K,2.1191915194315
340,K,1.76195245670781
341,K,1.83037464387329
342,K,1.63471860181666
343,K,2.13113893970889
344,K,1.8498068971149
345,K,1.87272146298177
346,K,1.94913941579712
347,K,1.89249391184285
348,K,1.94148085751352
349,K,2.18854551333912
350,K,1.85433233446767
351,K,1.55580141268933
352,K,2.30983373142911
353,K,2.03307074414369
354,K,1.66484059486552
355,K,1.89478822757631
356,K,2.19899708919132
357,K,1.59224188173305
358,K,2.16665120812145
359,K,2.23803409402767
360,K,2.05316412939037
361,K,2.07892634413913
362,K,1.85514514959701
363,K,1.89247150689923
364,K,1.59109314811091
365,K,1.91703040917369
366,K,1.94750981679824
367,K,1.82170906897811
368,K,2.19630491732431
369,K,1.98792032644965
370,K,2.10852097932645
371,K,2.49258317711524
372,K,1.64322092546279
373,K,1.92441140915388
374,K,1.80892100346355
375,K,1.87877274312671
376,K,1.52864299726625
377,K,1.86465899797158
378,K,1.60132567031728
379,K,1.68505107133834
380,K,1.86929449713065
381,K,1.90586459401471
382,K,1.69462578733499
383,K,2.05708501509459
384,K,1.91843092735894
385,K,2.0105330650791
386,K,1.93045160743854
387,K,1.73195486396876
388,K,1.58625878328839
389,K,2.33960631759342
390,K,1.85023696080918
391,K,2.17425989937867
392,K,1.69588374101573
393,K,2.05355236826846
394,K,2.30928901332767
395,K,2.133681038779
396,K,1.84272900412698
397,K,2.2383237453723
398,K,1.63394991939692
399,K,2.26480228198008
400,K,2.21717994710094
401,K,1.93875499992917
402,K,1.89157560831404
403,K,2.1079146941715
404,K,1.93049708992417
405,K,1.9158659694385
406,K,2.16317794899645
407,K,1.69639501806831
408,K,2.09200137003628
409,K,2.00856750825908
410,K,1.77364840987584
411,K,1.9869488816382
412,K,2.1834226176013
413,K,1.68269307749435
414,K,2.12667086379056
415,K,2.03604096138049
416,K,2.01557242605924
417,K,2.05576634791965
418,K,2.06533957389309
419,K,2.16801603981169
420,K,2.18398689433167
421,K,1.71212116039345
422,K,2.006933530175
423,K,2.58919085534151
424,K,2.20481549542366
425,K,2.16385923674044
426,K,1.9053785889017
427,K,1.90072512495482
428,K,1.96042162494238
429,K,2.75414510532353
430,K,2.01668963134597
431,K,1.54735144440671
432,K,2.2077021225571
433,K,2.1108604657284
434,K,1.83804749464292
435,K,2.09040806733898
436,K,1.85170212396931
437,K,1.57001699947918
438,K,1.86136743730392
439,K,1.88603716465374
440,K,2.22981389118706
441,K,2.05788451956188
442,K,2.16303332997388
443,K,1.56476320654955
444,K,1.73721989119868
445,K,1.92885608304884
446,K,1.80504980536378
447,K,1.67874260909837
448,K,1.67565239511152
449,K,2.43844575930825
450,K,1.97958210480732
451,K,2.39321815314231
452,K,1.88191183421746
453,K,1.86543617320642
454,K,2.14289345961074
455,K,1.72798794489019
456,K,2.15355539340467
457,K,1.99398421091105
458,K,2.21518740626239
459,K,2.18656624650425
460,K,1.86699100556308
461,K,1.79478739839925
462,K,2.39376455461052
463,K,1.76023366894743
464,K,2.19523868237232
465,K,2.04076548409775
466,K,2.23669444005381
467,K,2.64724874229751
468,K,2.19627045431255
469,K,1.97737647070813
470,K,2.24750197327355
471,K,1.82549167628868
472,K,1.93024889633145
473,K,2.29800281674927
474,K,1.91151920008484
475,K,2.18693126342808
476,K,1.8893389986036
477,K,2.00032427907156
478,K,2.09727956917163
479,K,2.08028628955007
480,K,2.58912622574041
481,K,2.33024719353303
482,K,2.13048157424083
483,K,1.56673570436237
484,K,2.25384668414376
485,K,1.93324823507876
486,K,2.04940756387926
487,K,1.90604106104859
488,K,2.33776699958931
489,K,1.80736520680487
490,K,1.82944951803715
491,K,1.5827412118049
492,K,1.97558491235068
493,K,2.09288192791601
494,K,2.1723541545267
495,K,2.20279605068499
496,K,2.33040493603851
497,K,2.06892861925288
498,K,2.17318482053806
499,K,2.22686318808895
500,K,1.79997006932012
501,K,1.73420820817958
502,K,1.83853794519909
503,K,1.95464263262395
504,K,1.70833527370415
505,K,2.04586991373714
506,K,2.04090153508876
507,K,1.92867888886335
508,K,1.83076403831739
509,K,1.90743246912015
510,K,2.01636323428241
511,K,2.03205729788683
512,K,2.27501965415661
513,K,1.56927041788593
514,K,1.91436366441214
515,K,1.86351785474697
516,K,2.42433125062916
517,K,1.8797429104418
518,K,1.58200360956395
519,K,1.86143356318205
520,K,1.96847635148669
521,K,1.90819902936313
522,K,1.91075785895786
523,K,1.94825511786509
524,K,1.76952459099419
525,K,2.36502361374095
526,K,2.0717329465599
527,K,2.11933595273643
528,K,2.31910305458689
529,K,2.06679079558767
530,K,1.93750192333603
531,K,1.80579359558935
532,K,2.05497263742255
533,K,1.97075099608307
