index,parameter,value
497,K,1.66862968944433
498,K,2.34065928261914
499,K,2.0876910258576
500,K,1.81042274250057
501,K,1.73225182545784
502,K,1.84069729195922
503,K,1.92374125959043
504,K,2.21099288076265
505,K,1.82136640620469
506,K,2.41769742003634
507,K,2.54854087750898
508,K,2.08216546062302
509,K,2.11971729817759
510,K,2.60227491409608
511,K,2.32483699100889
512,K,2.20350205100522
513,K,2.02907476902691
514,K,2.24790055229377
515,K,2.66116576708244
516,K,2.16982823092014
517,K,2.29877603312744
518,K,2.16557403270512
519,K,1.83840403421848
520,K,2.18260465929386
521,K,2.25192405780061
522,K,2.51682077136665
523,K,1.87581066060619
524,K,2.20583953330976
525,K,1.65314893183704
526,K,2.21841531192484
527,K,1.94269064562306
528,K,2.24783866284688
529,K,2.37639462265071
530,K,1.66547030985461
531,K,2.17177795111109
532,K,1.942089188358
533,K,2.53310082647424
534,K,2.32743478437444
535,K,2.41607642368499
536,K,2.18406114843011
537,K,1.86334239860163
538,K,2.34235500889091
539,K,2.2797132413781
540,K,1.84917227801851
541,K,1.83826752719526
542,K,2.16494146665714
543,K,2.38056676236633
544,K,2.57289499634336
545,K,1.58373911373589
546,K,2.26857465819865
547,K,1.78729903915836
548,K,2.2846143363936
549,K,1.91694358282641
550,K,1.71267862169557
551,K,2.12805447629495
552,K,2.14981705695495
553,K,2.22148551085704
554,K,1.81966534295469
555,K,2.04545608688819
556,K,2.14673352104611
557,K,2.4969747386484
558,K,2.16781595512009
559,K,2.04971042610998
560,K,2.17486188506471
561,K,2.62319186402094
562,K,2.14725868221766
563,K,2.4034328333889
564,K,1.80097721887341
565,K,2.19564012296858
566,K,2.13934715663029
567,K,2.18434970048749
568,K,2.02452152439492
569,K,2.25780862413201
570,K,1.99898279758728
571,K,2.46834925232691
572,K,2.06840294462629
573,K,1.8371993005494
574,K,1.99523667461378
575,K,2.23301242581312
576,K,2.13977915122349
577,K,1.85402265795116
578,K,1.78947876457689
579,K,1.6010903091258
580,K,2.18613450006139
581,K,2.01710750185903
582,K,2.60838137594252
583,K,2.07085327949689
584,K,2.29141998389232
585,K,1.83385737664114
586,K,2.12816083386273
587,K,2.36113269230908
588,K,2.38242851888033
589,K,2.29121053206367
590,K,2.01097511507744
591,K,1.86242065063626
592,K,2.31472200521441
593,K,2.59047607997792
594,K,2.23980803841157
595,K,1.91817101205344
596,K,1.78443467212665
597,K,2.31757997159702
598,K,2.04303360795103
599,K,2.18341410987036
600,K,2.16126279201331
601,K,1.75335872282785
602,K,2.08551177249336
603,K,2.08065268850763
604,K,1.87839600844979
605,K,2.59863398750924
606,K,1.68811307578074
607,K,2.06102475043292
608,K,1.92769140639564
609,K,2.199254105956
610,K,2.12281410124591
611,K,2.4707214672507
612,K,2.00754206220997
613,K,2.06403409472387
614,K,2.30207895714262
615,K,2.17381888559934
616,K,1.94760291894054
617,K,1.95830674830594
618,K,1.96526553399534
619,K,2.24908206604992
620,K,2.50701500457722
621,K,2.0230487549377
622,K,2.55716570793308
623,K,2.405264146497
624,K,2.27173458292131
625,K,2.17431583882695
626,K,1.84366875906658
627,K,2.34131622515879
628,K,2.22936763438366
629,K,2.18931767953465
630,K,2.31596437950011
631,K,2.24419302878393
632,K,1.77131784798972
633,K,2.62415703940503
634,K,2.09051623642581
635,K,1.83849452379321
636,K,1.75036552670967
637,K,2.18492343285492
638,K,2.25086459807103
639,K,2.35570731934338
640,K,2.07489906104629
641,K,2.06421529730697
642,K,2.54264810516898
643,K,1.9610193343479
644,K,1.91135333760989
645,K,1.87475029633189
646,K,2.31690968777354
647,K,1.87643098703554
648,K,2.13497631732005
649,K,2.30742879215819
650,K,2.31032716995062
651,K,1.68816049766925
652,K,1.58382031862181
653,K,2.22853262987154
654,K,2.58148576790914
655,K,2.13672323728072
656,K,1.83677767068837
657,K,2.21286153869406
658,K,1.96311249935512
659,K,2.08513318658588
660,K,2.00876296200961
661,K,2.26886518634009
662,K,2.54760215851603
663,K,2.12798397154989
664,K,1.97369579677371
665,K,2.29592970608641
666,K,2.0397047370116
667,K,1.87352257590385
668,K,2.13887353602601
669,K,2.2091111943547
670,K,1.87199871187252
671,K,2.08207736396231
672,K,1.93945857708995
673,K,2.22001522752181
674,K,2.19655560186655
675,K,2.48057359256743
676,K,1.94880563138416
677,K,1.91707114170138
678,K,2.43971126269865
679,K,2.09874411129752
680,K,1.859642825298
681,K,2.47765508925186
682,K,2.26478614154496
683,K,2.08095103344387
684,K,2.44344260621478
685,K,1.96451859621038
686,K,2.3017775231601
687,K,2.05895972921471
688,K,2.30019890346708
689,K,1.79392860878084
690,K,1.89075987957412
691,K,1.88698104511232
692,K,1.82034803291524
693,K,1.90653741805708
694,K,1.7693381850006
695,K,2.23698405971052
696,K,2.03466077991338
697,K,2.06875806827096
698,K,2.1051061457592
699,K,1.75251582616187
700,K,2.16699016956819
701,K,2.04908183932058
702,K,2.2421632179079
703,K,2.10518599987384
704,K,2.52762815738443
705,K,1.9226151000238
706,K,2.01717553672158
707,K,1.94838301958517
