index,parameter,value
437,K,2.43049977127984
438,K,2.27956783433209
439,K,2.21823399442133
440,K,2.47595491659396
441,K,2.45110569719363
442,K,2.55296439908816
443,K,2.26825553967464
444,K,2.03967489764135
445,K,2.61502703379099
446,K,2.08895123338413
447,K,2.09001382385953
448,K,2.26008259618858
449,K,2.59771281066199
450,K,2.4007676055402
451,K,2.74829031726412
452,K,2.79536806693834
453,K,2.97432807556455
454,K,2.58964303992985
455,K,2.90408685539507
456,K,2.21003844022451
457,K,2.3328197726558
458,K,3.14415132314894
459,K,2.00413273818193
460,K,2.01175216721058
461,K,2.63650491383922
462,K,2.20747218767576
463,K,2.31963800754584
464,K,2.93325317322801
465,K,2.64075238275666
466,K,2.59866764398301
467,K,2.50590251646731
468,K,2.01874977252424
469,K,1.83902499055695
470,K,2.53061110225578
471,K,2.31432578024394
472,K,2.14302666515853
473,K,2.39087673710854
474,K,2.48805471850502
475,K,2.80248781403237
476,K,2.01985283931627
477,K,2.00027276727219
478,K,2.14978386642504
479,K,2.38566619326846
480,K,2.17881591508095
481,K,2.47342956825024
482,K,2.10652844845752
483,K,2.23933420263603
484,K,2.24435805485434
485,K,2.2357108735826
486,K,2.14765263785545
487,K,2.18104461190141
488,K,1.76990140187564
489,K,2.12584409391776
490,K,2.31509136042936
491,K,2.28386300254565
492,K,2.3130267784178
493,K,2.77638789138351
494,K,2.53432989420748
495,K,2.539770124601
496,K,2.37090997663643
497,K,2.21968830692198
498,K,2.31045051413868
499,K,2.82375794533316
500,K,2.23395499755382
501,K,2.10234304092807
502,K,2.22336171277424
503,K,2.35422383372586
504,K,2.4723149638597
505,K,2.51471073556328
506,K,2.37433423740568
507,K,2.73403499524901
508,K,2.21675990068697
509,K,2.75401545742741
510,K,2.35406246711243
511,K,2.11738829892589
512,K,1.94600348345496
513,K,2.09378174292032
514,K,2.31131991431288
515,K,2.58386100137056
516,K,2.41538317477032
517,K,2.75649108523599
518,K,2.20711589646755
519,K,2.38437742089595
520,K,1.87252521752211
521,K,2.31370073984899
522,K,1.73477505473051
523,K,2.21900074082309
524,K,2.45091225040458
525,K,2.43164915726336
526,K,2.26179403477832
527,K,2.35672347638312
528,K,2.41653232072451
529,K,1.91058915836
530,K,2.29352466018275
531,K,2.23833274337511
532,K,2.40539401430412
533,K,2.62168329028844
534,K,2.4372522040079
535,K,2.05344999163155
536,K,2.29637434799769
537,K,2.79520246369569
538,K,2.51797652949748
539,K,2.43500566558736
540,K,2.03921882119367
541,K,2.61015801755034
542,K,2.5957166285764
543,K,2.23996834118043
544,K,2.18100076100489
545,K,2.00868169934991
546,K,2.26729655514064
547,K,2.4661912303646
548,K,2.68033096176529
549,K,2.23564558333613
550,K,2.05076900037595
551,K,2.52183529147474
552,K,2.29913858748952
553,K,2.42148330879325
554,K,2.65365087042999
555,K,2.67427980867609
556,K,2.69312530580154
557,K,2.48747125363774
558,K,2.27904975299149
559,K,2.29690501198047
560,K,2.48594831410019
561,K,2.42257146491744
562,K,2.5338396161532
563,K,2.41607377528334
564,K,2.13262815604404
565,K,2.09027866456149
566,K,2.36151006859885
567,K,2.09585723581062
568,K,2.32048783796365
569,K,2.53759029583315
570,K,2.44833461900324
571,K,3.24708532827813
572,K,2.2104006420095
573,K,2.62890714389623
574,K,2.18987356549351
575,K,2.3826720655624
576,K,2.09881257266289
577,K,2.26938595163183
578,K,2.23878728214912
579,K,2.62257553335814
580,K,2.24572729439696
581,K,2.52528602575403
582,K,2.26989674571605
583,K,2.96273015670244
584,K,2.66253724584137
585,K,2.58713191027963
586,K,2.33865512816629
587,K,2.43464308865087
588,K,2.41145306023697
589,K,2.30983460281847
590,K,2.12157183453608
591,K,2.16767433560321
