index,parameter,value
136,K,2.28903416280765
137,K,1.9694019794983
138,K,1.99111085820179
139,K,2.00079380900474
140,K,1.57778891857389
141,K,2.10929085991932
142,K,1.92733217699585
143,K,1.95625018261213
144,K,2.13478848778873
145,K,1.94739377763311
146,K,1.86696711392991
147,K,2.13415493127876
148,K,1.4649622240079
149,K,2.10366148889613
150,K,1.80732090588301
151,K,1.89214822550206
152,K,1.79690532082105
153,K,1.8739523379837
154,K,1.95230616610539
155,K,1.76451516582813
156,K,1.70518654254075
157,K,2.02830653596687
158,K,1.80540677266783
159,K,2.12605292467683
160,K,2.14110871654776
161,K,1.75757947379133
162,K,2.00079918618868
163,K,1.83849314566704
164,K,2.0519370208992
165,K,1.88608082300179
166,K,1.80287763571545
167,K,2.14966690948371
168,K,1.77185860197906
169,K,1.73070680803083
170,K,1.95804178419038
171,K,1.89913288634037
172,K,1.90750995525489
173,K,1.74727671012137
174,K,1.69365186453387
175,K,1.981980507858
176,K,2.12763321301655
177,K,1.54758885675949
178,K,1.83626975050755
179,K,2.06032491122901
180,K,1.62518580450909
181,K,2.05934118164038
182,K,1.74506775211818
183,K,2.00856102395842
184,K,1.9569198929006
185,K,2.17538970801241
186,K,2.27921962510524
187,K,1.85638933974167
188,K,2.39338416301742
189,K,1.86986785324087
190,K,1.90042990321462
191,K,2.02726361519539
192,K,1.84231805024614
193,K,1.84776860571197
194,K,1.89924212985086
195,K,1.69153988139802
196,K,1.87785982802515
197,K,1.79315217140189
198,K,2.15703057579395
199,K,1.82326185144786
200,K,1.73069267198412
201,K,2.22069059353311
202,K,1.9370211993252
203,K,1.89373851098054
204,K,1.88387435398215
205,K,2.33475585392449
206,K,1.88036490524241
207,K,1.84065139060821
208,K,1.80273407249001
209,K,2.00123600926939
210,K,2.14175785185647
211,K,1.81822211341836
212,K,1.97855731494516
213,K,1.94816958919836
214,K,2.29739192719956
215,K,2.34227466746408
216,K,2.05047706671004
217,K,1.77480235326575
218,K,1.98229135218412
219,K,2.3428732225597
220,K,1.74694468612843
221,K,2.17040764399476
222,K,1.60161289542599
223,K,1.85902331402696
224,K,2.06765667508146
225,K,1.7090598538306
226,K,2.30358202649949
227,K,1.54354512763698
228,K,2.10421622643474
229,K,2.11783705791031
230,K,1.98766215086128
231,K,1.78995699506031
232,K,1.9362296951255
233,K,1.73717472025744
234,K,1.8093994062026
235,K,2.3165138591558
236,K,2.10841202980292
237,K,2.07474769264318
238,K,1.8311851637551
239,K,1.79506487447014
240,K,2.00584176515443
241,K,2.09140669832791
242,K,1.76159189731391
243,K,1.95242803921018
244,K,1.71019025504538
245,K,1.92160718848788
246,K,2.06953482316294
247,K,2.00940894993778
248,K,1.93794591836303
249,K,1.96248191038481
250,K,1.90306381385794
251,K,1.97869473084726
252,K,1.83779130010641
253,K,1.82019566372236
254,K,1.98589347436674
255,K,2.07110357396102
256,K,1.92257552603033
257,K,2.18116683545123
258,K,1.91195236118341
259,K,2.05262833774661
260,K,1.99578569324494
261,K,2.37168709169032
262,K,1.50713944777371
263,K,1.67977940788101
264,K,2.02429166703717
265,K,2.08437872739095
266,K,1.99029320557977
267,K,2.18527311812391
268,K,1.98433940461394
269,K,1.67865156357411
270,K,2.11810956599449
271,K,2.07223505625759
272,K,1.35694189370467
273,K,2.13967300110524
274,K,2.03293548167836
275,K,1.97443998619504
276,K,1.81909135571383
277,K,2.23599606810076
278,K,1.86353976364829
279,K,1.74710463523531
280,K,1.62344486631247
281,K,2.16819960852285
282,K,1.96477007582126
283,K,2.21323927734501
284,K,1.8033472029389
285,K,1.79802831011409
286,K,2.05549570447432
287,K,2.16828763672594
288,K,2.03810062484421
289,K,1.91844380904694
290,K,2.29170609480951
291,K,1.7575813442563
292,K,2.34626866702032
293,K,2.15165982229621
294,K,2.06987688472956
295,K,2.22299957687976
296,K,1.83697577375833
297,K,1.83186568273457
298,K,2.01543878783747
299,K,1.93308811900106
300,K,1.92227343256509
301,K,2.44599754386543
302,K,2.28437747489507
303,K,1.85972294589179
304,K,1.80836221358298
305,K,1.68286008753224
306,K,2.27545566893302
307,K,1.82493762194543
308,K,2.11005250464243
309,K,1.95187237214436
310,K,1.70088674679058
311,K,1.62468798197822
312,K,1.80561589089588
313,K,2.03722266635813
314,K,2.52043350467034
315,K,1.91197111695247
316,K,1.88532020037172
317,K,1.77704073973096
318,K,2.02815428322507
319,K,1.70639045979327
320,K,2.01075077673584
321,K,1.80217784800073
322,K,2.01737011683322
323,K,2.06756996046887
324,K,1.81715689746174
325,K,1.76862707504333
326,K,1.7464516850397
327,K,2.14284003695117
328,K,2.03338939396533
329,K,2.05681039059826
330,K,1.82151993643263
331,K,2.00667872806648
332,K,1.86398932221303
333,K,1.87617169373658
334,K,1.94456498889441
335,K,1.83543005365719
336,K,1.65491515484018
337,K,2.07743747992914
338,K,1.86209167849582
339,K,1.81255098685663
340,K,1.47254977002059
341,K,1.9539213208877
342,K,1.91365227593936
343,K,2.35276350741313
344,K,1.84104820903799
345,K,2.2598061934907
346,K,1.70596791756142
347,K,1.89377319524917
348,K,1.76114436462043
349,K,2.28155934905156
350,K,1.78365356064502
351,K,1.87923331092611
352,K,1.45765193018711
353,K,1.87346823289058
354,K,1.89928524492352
355,K,1.80001629800673
356,K,1.9838380350261
357,K,2.01376733296769
358,K,2.63939774676255
359,K,1.71181546399758
360,K,1.90846713358985
361,K,2.20970493653076
362,K,2.06294857657927
363,K,1.72435902740019
364,K,1.77327572800833
365,K,2.15508395045083
366,K,1.67975273232894
367,K,1.92392279740717
368,K,1.98647098057236
369,K,2.31725163239109
370,K,2.15369401141686
371,K,1.84138293410685
372,K,1.55510704155219
373,K,2.23640498171124
374,K,2.17419768945976
375,K,1.98104348765835
376,K,1.87861770844264
377,K,2.04635544599423
378,K,2.08840007839141
379,K,2.05592952197324
380,K,2.11716460037626
381,K,2.00873047583264
382,K,1.99440166204848
383,K,2.10062585489459
384,K,2.08563797329419
385,K,2.00841156470852
386,K,1.76250332937464
387,K,1.88210535624818
388,K,1.56020084729497
389,K,1.77670190923119
390,K,1.93216065632142
391,K,2.04484040308457
392,K,1.65624903403767
393,K,2.08339243879965
394,K,1.76056912237752
395,K,1.80252876061966
396,K,2.14777266269642
397,K,1.75854843395989
398,K,1.9593956530197
399,K,1.78267909066099
400,K,1.65903651851176
401,K,1.88310559513413
402,K,2.06547772302441
403,K,2.0893663111253
404,K,1.75571891003407
405,K,1.87810565663838
406,K,1.76171232447668
407,K,1.88796210905749
408,K,1.94492617834567
409,K,1.95382931537673
410,K,2.20016063304202
411,K,1.96218570516442
412,K,1.85902500077355
413,K,2.03547197694252
414,K,2.14940150808318
415,K,1.39192461036073
416,K,1.82293118778196
417,K,1.66503028919466
418,K,2.21399638033844
419,K,1.48873921428928
420,K,1.88486091773397
421,K,2.02174574115847
422,K,1.72328299142847
423,K,1.92484542963827
424,K,1.84287726339316
425,K,1.91223805209096
426,K,2.0704285241825
427,K,1.88588046729844
428,K,1.99112415693745
429,K,2.0230570666147
430,K,1.95293905270504
431,K,1.98587504145202
432,K,1.86183509145297
433,K,1.97154139209893
434,K,1.81525485528907
435,K,2.01732174400923
436,K,2.06083592146161
437,K,1.85632823677165
438,K,1.64312674699567
439,K,2.02883118258879
440,K,1.6807621734482
441,K,1.84956188964446
442,K,1.5927242381682
443,K,2.16497944607269
444,K,2.28342425028998
445,K,2.47507798304789
446,K,1.88007801144018
447,K,1.76289064355733
448,K,2.11729288006238
449,K,1.91479444476945
450,K,1.92042639575185
451,K,2.05965241689236
452,K,1.85445413902459
453,K,1.92887736825783
454,K,1.93643681576567
455,K,1.85412522958366
456,K,1.82126131802108
457,K,2.08989449505872
458,K,1.83900190016628
459,K,1.81513096531887
460,K,2.01014952493229
461,K,1.81851467608998
462,K,1.5451987298045
463,K,2.13804235692026
464,K,2.25964891206001
465,K,2.15169886489662
466,K,2.11686355662384
467,K,1.78848000186013
468,K,1.76060641365187
469,K,2.34688629264924
470,K,1.95870255178655
471,K,1.77207592583889
472,K,1.9938473065026
473,K,1.63148931250281
474,K,2.02374709333405
475,K,1.71033035216097
476,K,1.87527047133229
477,K,2.41319873228838
478,K,2.50335120434386
479,K,1.93037216631783
480,K,1.60929192043969
481,K,2.01226771176543
482,K,1.83842863810845
483,K,1.71688993065911
484,K,1.50280522772981
485,K,1.92685936619159
486,K,2.16494087037211
487,K,2.18517890315325
488,K,1.99815699722083
489,K,2.11632750982203
490,K,1.72120568662699
491,K,1.58717351570406
492,K,1.7617804634528
493,K,1.899184962957
494,K,1.96524180436012
495,K,1.65019620180042
496,K,1.97624243165493
497,K,1.84816746968766
498,K,2.14736014247586
499,K,1.69784584134242
500,K,1.64301883032523
501,K,1.81250882194224
502,K,2.51363702531234
503,K,1.87484606796288
504,K,1.52178652746689
505,K,2.21414147753501
506,K,1.8667314619755
507,K,1.85002441799973
508,K,2.00497905909723
509,K,2.00133851748465
510,K,1.92422436391771
511,K,2.40368200881018
512,K,1.9030076613937
513,K,1.66321091303461
514,K,2.11298896836234
515,K,1.76617138085882
516,K,1.6497328676244
517,K,1.74114780909636
518,K,1.78075521522956
519,K,1.83622443763879
520,K,1.85017174115775
521,K,1.60907994358106
522,K,2.2462510093485
523,K,1.98131611590203
524,K,1.74275275804693
525,K,1.98552695511975
526,K,1.91845060451441
527,K,1.62419330740002
528,K,2.03972452729809
529,K,2.02660740427594
530,K,2.28147190635152
531,K,1.4385495641222
532,K,1.95826037356204
533,K,1.75775801522758
534,K,1.78994665086454
535,K,1.58359883631703
536,K,2.23230134973675
537,K,1.73628594156289
538,K,1.83434645312198
539,K,2.0995385634789
540,K,1.77947520851389
541,K,1.73776364463965
542,K,1.96619089696891
543,K,2.1957087806501
544,K,2.05342520317123
545,K,2.01818875059469
546,K,2.07755231137298
547,K,2.30770418825794
548,K,1.52562989648176
549,K,1.6964519888782
550,K,1.81416036387643
551,K,1.76949935806612
552,K,1.92074330354645
553,K,1.51798452812774
554,K,1.64542884348125
555,K,1.9636422977098
556,K,2.06621958656936
557,K,2.24312898232244
558,K,1.98936540432569
559,K,1.70736940964642
560,K,2.0455694606973
561,K,1.41194363615186
562,K,2.04462191215555
563,K,2.01538801866252
564,K,1.92979030857468
565,K,1.93183289881139
566,K,1.90236803354002
